재난,발생시간,지점정보
호우주의보,2024-06-22 08:00,기타
호우주의보,,통영(162)
호우주의보,2024-06-22 10:30,기타
호우주의보,,제주(184)
호우주의보,2024-06-22 11:30,기타
호우주의보,,광주(156)
호우주의보,2024-06-22 13:30,기타
호우주의보,,창원(155)
호우주의보,2024-06-22 14:00,기타
호우주의보,,부산(159)
호우주의보,2024-06-22 15:00,기타
호우주의보,,목포(165)
호우주의보,2024-06-22 16:10,기타
호우주의보,,광주(156)
호우주의보,2024-06-22 17:30,기타
호우주의보,,창원(155)
호우주의보,2024-06-23 05:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-23 10:00,기타
호우주의보,,동해(106)
호우주의보,2024-06-23 21:00,기타
호우주의보,,철원(95)
호우주의보,2024-06-23 22:30,기타
호우주의보,,파주(99)
호우주의보,2024-06-23 23:30,기타
호우주의보,,철원(95)
호우주의보,2024-06-24 17:20,기타
호우주의보,,영천(281)
호우주의보,2024-06-24 18:10,기타
호우주의보,,영천(281)
호우주의보,2024-06-27 10:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-27 13:30,기타
호우주의보,,제주(184)
호우주의보,2024-06-27 18:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-29 07:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-29 07:30,기타
호우주의보,,흑산도(169)
호우주의보,2024-06-29 11:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-29 11:20,기타
호우주의보,,제주(184)
호우주의보,2024-06-29 13:00,기타
호우주의보,,완도(170)
호우경보,2024-06-29 12:00,기타
호우경보,,제주(184)
호우주의보,2024-06-29 13:40,기타
호우주의보,,광주(156)
호우주의보,2024-06-29 14:30,기타
호우주의보,,기타
호우주의보,2024-06-29 15:50,기타
호우주의보,,제주(184)
호우주의보,2024-06-29 17:00,기타
호우주의보,,군산(140)
호우주의보,2024-06-29 18:00,기타
호우주의보,,서산(129)
호우주의보,2024-06-29 18:00,기타
호우주의보,,수원(119)
호우주의보,2024-06-29 19:00,기타
호우주의보,,서산(129)
호우주의보,2024-06-29 19:30,기타
호우주의보,,봉화(271)
호우주의보,2024-06-29 19:40,기타
호우주의보,,통영(162)
호우주의보,2024-06-29 20:00,기타
호우주의보,,부산(159)
호우주의보,2024-06-29 20:20,기타
호우주의보,,원주(114)
호우주의보,2024-06-29 21:00,기타
호우주의보,,동해(106)
호우주의보,2024-06-29 21:30,기타
호우주의보,,기타
호우주의보,2024-06-29 22:00,기타
호우주의보,,춘천(101)
호우주의보,2024-06-29 23:00,기타
호우주의보,,동해(106)
호우주의보,2024-06-29 23:40,기타
호우주의보,,기타
호우주의보,2024-06-30 01:00,기타
호우주의보,,인천(112)
호우주의보,2024-06-30 02:00,기타
호우주의보,,동해(106)
호우주의보,2024-06-30 04:20,기타
호우주의보,,수원(119)
호우주의보,2024-06-30 05:00,기타
호우주의보,,충주(127)
호우주의보,2024-06-30 06:00,기타
호우주의보,,철원(95)
호우주의보,2024-06-30 07:00,기타
호우주의보,,대전(133)
호우주의보,2024-06-30 08:30,기타
호우주의보,,울릉도(115)
호우경보,2024-06-30 09:40,기타
호우경보,,제주(184)
호우주의보,2024-06-30 10:00,기타
호우주의보,,제주(184)
호우주의보,2024-06-30 11:30,기타
호우주의보,,울산(152)
호우주의보,2024-06-30 13:00,기타
호우주의보,,통영(162)
호우주의보,2024-06-30 16:00,기타
호우주의보,,동해(106)
호우주의보,2024-07-02 03:50,기타
호우주의보,,창원(155)
호우주의보,2024-07-02 04:15,기타
호우주의보,,부안(243)
호우주의보,2024-07-02 04:20,기타
호우주의보,,군산(140)
호우주의보,2024-07-02 04:40,기타
호우주의보,,밀양(288)
호우주의보,2024-07-02 05:00,기타
호우주의보,,창원(155)
호우주의보,2024-07-02 05:30,기타
호우주의보,,울산(152)
호우주의보,2024-07-02 06:00,기타
호우주의보,,흑산도(169)
호우주의보,2024-07-02 06:40,기타
호우주의보,,홍성(177)
호우주의보,2024-07-02 07:00,기타
호우주의보,,인천(112)
호우주의보,2024-07-02 07:30,기타
호우주의보,,청주(131)
호우주의보,2024-07-02 08:10,기타
호우주의보,,충주(127)
호우주의보,2024-07-02 09:00,기타
호우주의보,,서울(108)
호우주의보,2024-07-02 09:30,기타
호우주의보,,제천(221)
호우주의보,2024-07-02 10:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-02 11:00,기타
호우주의보,,철원(95)
호우주의보,2024-07-02 12:00,기타
호우주의보,,인천(112)
호우주의보,2024-07-02 13:00,기타
호우주의보,,서산(129)
호우주의보,2024-07-02 14:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-02 15:00,기타
호우주의보,,인천(112)
호우주의보,2024-07-02 16:00,기타
호우주의보,,서울(108)
호우주의보,2024-07-02 18:00,기타
호우주의보,,철원(95)
호우주의보,2024-07-04 17:20,기타
호우주의보,,기타
호우주의보,2024-07-04 19:10,기타
호우주의보,,기타
호우주의보,2024-07-07 01:20,기타
호우주의보,,청주(131)
호우주의보,2024-07-07 01:40,기타
호우주의보,,충주(127)
호우주의보,2024-07-07 02:50,기타
호우주의보,,보령(235)
호우주의보,2024-07-07 03:00,기타
호우주의보,,영주(272)
호우주의보,2024-07-07 07:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-07 10:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-07 12:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-07 19:50,기타
호우주의보,,제천(221)
호우주의보,2024-07-07 20:50,기타
호우주의보,,제천(221)
호우주의보,2024-07-07 21:00,기타
호우주의보,,봉화(271)
호우주의보,2024-07-07 21:55,기타
호우주의보,,울진(130)
호우주의보,2024-07-07 22:30,기타
호우주의보,,울진(130)
호우주의보,2024-07-07 23:15,기타
호우주의보,,안동(136)
호우경보,2024-07-07 23:40,기타
호우경보,,상주(137)
호우주의보,2024-07-08 00:10,기타
호우주의보,,울진(130)
호우주의보,2024-07-08 00:50,기타
호우주의보,,대전(133)
호우주의보,2024-07-08 01:20,기타
호우주의보,,부여(236)
호우주의보,2024-07-08 01:45,기타
호우주의보,,금산(238)
호우경보,2024-07-08 02:00,기타
호우경보,,대전(133)
호우주의보,2024-07-08 02:30,기타
호우주의보,,양평(202)
호우경보,2024-07-08 02:50,기타
호우경보,,부여(236)
호우주의보,2024-07-08 03:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-08 05:00,기타
호우주의보,,동해(106)
호우주의보,2024-07-08 07:30,기타
호우주의보,,춘천(101)
호우주의보,2024-07-08 10:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-08 10:30,기타
호우주의보,,춘천(101)
호우주의보,2024-07-08 12:55,기타
호우주의보,,고창(172)
호우주의보,2024-07-08 13:00,기타
호우주의보,,울릉도(115)
호우주의보,2024-07-08 14:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-08 14:40,기타
호우주의보,,고창(172)
호우주의보,2024-07-08 16:00,기타
호우주의보,,인천(112)
호우주의보,2024-07-08 18:50,기타
호우주의보,,기타
호우주의보,2024-07-08 19:00,기타
호우주의보,,서산(129)
호우주의보,2024-07-08 19:20,기타
호우주의보,,홍성(177)
호우주의보,2024-07-08 19:40,기타
호우주의보,,충주(127)
호우주의보,2024-07-08 20:15,기타
호우주의보,,세종(예)(239)
호우주의보,2024-07-08 20:40,기타
호우주의보,,청주(131)
호우주의보,2024-07-08 20:50,기타
호우주의보,,서산(129)
호우주의보,2024-07-08 21:10,기타
호우주의보,,이천(203)
호우경보,2024-07-08 21:25,기타
호우경보,,청주(131)
호우주의보,2024-07-08 21:40,기타
호우주의보,,홍성(177)
호우주의보,2024-07-08 21:45,기타
호우주의보,,대전(133)
호우주의보,2024-07-08 22:00,기타
호우주의보,,안동(136)
호우주의보,2024-07-08 22:30,기타
호우주의보,,기타
호우주의보,2024-07-08 22:40,기타
호우주의보,,충주(127)
호우주의보,2024-07-08 22:50,기타
호우주의보,,대구(143)
호우주의보,2024-07-08 23:00,기타
호우주의보,,울진(130)
호우주의보,2024-07-08 23:30,기타
호우주의보,,청주(131)
호우주의보,2024-07-08 23:50,기타
호우주의보,,상주(137)
호우주의보,2024-07-09 00:10,기타
호우주의보,,안동(136)
호우주의보,2024-07-09 00:30,기타
호우주의보,,울릉도(115)
호우경보,2024-07-09 00:40,기타
호우경보,,포항(138)
호우경보,2024-07-09 01:10,기타
호우경보,,영천(281)
호우경보,2024-07-09 02:10,기타
호우경보,,기타
호우주의보,2024-07-09 03:00,기타
호우주의보,,대구(143)
호우주의보,2024-07-09 03:10,기타
호우주의보,,대구(143)
호우주의보,2024-07-09 03:20,기타
호우주의보,,울릉도(115)
호우주의보,2024-07-09 03:30,기타
호우주의보,,기타
호우경보,2024-07-09 03:40,기타
호우경보,,거창(284)
호우주의보,2024-07-09 04:20,기타
호우주의보,,기타
호우경보,2024-07-09 06:20,기타
호우경보,,기타
호우주의보,2024-07-09 07:40,기타
호우주의보,,울산(152)
호우주의보,2024-07-09 08:30,기타
호우주의보,,전주(146)
호우주의보,2024-07-09 10:00,기타
호우주의보,,포항(138)
호우주의보,2024-07-09 10:20,기타
호우주의보,,기타
호우주의보,2024-07-09 12:00,기타
호우주의보,,울산(152)
호우주의보,2024-07-09 17:20,기타
호우주의보,,고창(172)
호우주의보,2024-07-09 20:00,기타
호우주의보,,서울(108)
호우주의보,2024-07-09 19:40,기타
호우주의보,,전주(146)
호우주의보,2024-07-09 20:00,기타
호우주의보,,거창(284)
호우주의보,2024-07-09 20:30,기타
호우주의보,,장수(248)
호우주의보,2024-07-09 20:40,기타
호우주의보,,기타
호우주의보,2024-07-09 21:20,기타
호우주의보,,기타
호우주의보,2024-07-09 21:30,기타
호우주의보,,제주(184)
호우주의보,2024-07-09 21:40,기타
호우주의보,,군산(140)
호우주의보,2024-07-09 22:00,기타
호우주의보,,청주(131)
호우경보,2024-07-09 22:30,기타
호우경보,,군산(140)
호우경보,2024-07-09 22:50,기타
호우경보,,서산(129)
호우주의보,2024-07-09 23:20,기타
호우주의보,,서산(129)
호우주의보,2024-07-10 00:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-10 00:10,기타
호우주의보,,상주(137)
호우경보,2024-07-10 00:40,기타
호우경보,,기타
호우주의보,2024-07-10 01:00,기타
호우주의보,,울릉도(115)
호우경보,2024-07-10 01:10,기타
호우경보,,대전(133)
호우주의보,2024-07-10 02:00,기타
호우주의보,,서울(108)
호우주의보,2024-07-10 02:30,기타
호우주의보,,전주(146)
호우경보,2024-07-10 03:10,기타
호우경보,,충주(127)
호우주의보,2024-07-10 03:30,기타
호우주의보,,안동(136)
호우주의보,2024-07-10 04:00,기타
호우주의보,,수원(119)
호우경보,2024-07-10 04:10,기타
호우경보,,상주(137)
호우경보,2024-07-10 04:30,기타
호우경보,,대구(143)
호우경보,2024-07-10 04:50,기타
호우경보,,안동(136)
호우주의보,2024-07-10 05:00,기타
호우주의보,,대전(133)
호우경보,2024-07-10 05:10,기타
호우경보,,울산(152)
호우경보,2024-07-10 05:20,기타
호우경보,,영천(281)
호우주의보,2024-07-10 06:00,기타
호우주의보,,포항(138)
호우경보,2024-07-10 06:20,기타
호우경보,,부산(159)
호우주의보,2024-07-10 07:00,기타
호우주의보,,안동(136)
호우주의보,2024-07-10 07:35,기타
호우주의보,,기타
호우주의보,2024-07-10 08:40,기타
호우주의보,,동해(106)
호우주의보,2024-07-10 09:30,기타
호우주의보,,포항(138)
호우주의보,2024-07-10 11:10,기타
호우주의보,,완도(170)
호우주의보,2024-07-10 14:20,기타
호우주의보,,제주(184)
호우주의보,2024-07-10 15:30,기타
호우주의보,,제주(184)
호우주의보,2024-07-10 17:00,기타
호우주의보,,제주(184)
호우주의보,2024-07-10 18:10,기타
호우주의보,,영월(121)
호우주의보,2024-07-10 19:30,기타
호우주의보,,영월(121)
호우주의보,2024-07-10 20:40,기타
호우주의보,,봉화(271)
호우주의보,2024-07-10 21:50,기타
호우주의보,,충주(127)
호우주의보,2024-07-10 23:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-11 16:20,기타
호우주의보,,거창(284)
호우주의보,2024-07-11 18:05,기타
호우주의보,,합천(285)
호우주의보,2024-07-11 20:00,기타
호우주의보,,기타
호우주의보,2024-07-11 20:55,기타
호우주의보,,남원(247)
호우주의보,2024-07-11 21:10,기타
호우주의보,,산청(289)
호우주의보,2024-07-11 23:00,기타
호우주의보,,남원(247)
호우주의보,2024-07-12 18:40,기타
호우주의보,,임실(244)
호우주의보,2024-07-12 19:10,기타
호우주의보,,대구(143)
호우주의보,2024-07-12 19:50,기타
호우주의보,,기타
호우주의보,2024-07-12 19:55,기타
호우주의보,,기타
호우주의보,2024-07-12 21:00,기타
호우주의보,,대구(143)
호우주의보,2024-07-12 22:00,기타
호우주의보,,임실(244)
호우주의보,2024-07-12 23:00,기타
호우주의보,,기타
호우주의보,2024-07-13 17:00,기타
호우주의보,,제주(184)
호우주의보,2024-07-14 01:30,기타
호우주의보,,제주(184)
호우주의보,2024-07-14 02:00,기타
호우주의보,,통영(162)
호우경보,2024-07-14 02:25,기타
호우경보,,통영(162)
호우주의보,2024-07-14 02:40,기타
호우주의보,,창원(155)
호우경보,2024-07-14 03:20,기타
호우경보,,기타
호우주의보,2024-07-14 04:50,기타
호우주의보,,여수(168)
호우경보,2024-07-14 05:15,기타
호우경보,,기타
호우주의보,2024-07-14 06:00,기타
호우주의보,,여수(168)
호우주의보,2024-07-14 06:30,기타
호우주의보,,여수(168)
호우주의보,2024-07-14 09:50,기타
호우주의보,,울산(152)
호우주의보,2024-07-14 10:20,기타
호우주의보,,통영(162)
호우주의보,2024-07-14 11:00,기타
호우주의보,,창원(155)
호우주의보,2024-07-14 11:25,기타
호우주의보,,완도(170)
호우주의보,2024-07-14 11:50,기타
호우주의보,,해남(261)
호우주의보,2024-07-14 13:00,기타
호우주의보,,울산(152)
호우주의보,2024-07-14 16:15,기타
호우주의보,,기타
호우주의보,2024-07-14 16:40,기타
호우주의보,,홍성(177)
호우주의보,2024-07-14 17:30,기타
호우주의보,,기타
호우주의보,2024-07-14 18:10,기타
호우주의보,,완도(170)
호우주의보,2024-07-15 13:40,기타
호우주의보,,제주(184)
호우주의보,2024-07-15 17:00,기타
호우주의보,,철원(95)
호우주의보,2024-07-15 17:45,기타
호우주의보,,기타
호우주의보,2024-07-15 19:30,기타
호우주의보,,금산(238)
호우주의보,2024-07-15 19:40,기타
호우주의보,,대전(133)
호우주의보,2024-07-15 20:50,기타
호우주의보,,대전(133)
호우주의보,2024-07-15 22:10,기타
호우주의보,,흑산도(169)
호우주의보,2024-07-15 23:00,기타
호우주의보,,흑산도(169)
호우주의보,2024-07-15 23:40,기타
호우주의보,,제주(184)
호우주의보,2024-07-16 00:00,기타
호우주의보,,목포(165)
호우주의보,2024-07-16 00:25,기타
호우주의보,,완도(170)
호우주의보,2024-07-16 01:00,기타
호우주의보,,제주(184)
호우경보,2024-07-16 01:30,기타
호우경보,,해남(261)
호우주의보,2024-07-16 02:00,기타
호우주의보,,여수(168)
호우경보,2024-07-16 02:20,기타
호우경보,,완도(170)
호우주의보,2024-07-16 02:30,기타
호우주의보,,제주(184)
호우주의보,2024-07-16 03:00,기타
호우주의보,,고흥(262)
호우주의보,2024-07-16 04:00,기타
호우주의보,,통영(162)
호우주의보,2024-07-16 04:30,기타
호우주의보,,여수(168)
호우주의보,2024-07-16 06:00,기타
호우주의보,,여수(168)
호우주의보,2024-07-16 07:30,기타
호우주의보,,완도(170)
호우주의보,2024-07-16 08:20,기타
호우주의보,,기타
호우주의보,2024-07-16 08:30,기타
호우주의보,,기타
호우경보,2024-07-16 08:45,기타
호우경보,,기타
호우주의보,2024-07-16 09:00,기타
호우주의보,,순천(174)
호우주의보,2024-07-16 09:40,기타
호우주의보,,기타
호우주의보,2024-07-16 10:00,기타
호우주의보,,제주(184)
호우주의보,2024-07-16 10:15,기타
호우주의보,,산청(289)
호우주의보,2024-07-16 10:50,기타
호우주의보,,완도(170)
호우경보,2024-07-16 11:45,기타
호우경보,,기타
호우주의보,2024-07-16 12:00,기타
호우주의보,,순천(174)
호우경보,2024-07-16 12:20,기타
호우경보,,여수(168)
호우경보,2024-07-16 12:35,기타
호우경보,,남해(295)
호우주의보,2024-07-16 13:10,기타
호우주의보,,창원(155)
호우주의보,2024-07-16 13:40,기타
호우주의보,,부산(159)
호우경보,2024-07-16 14:15,기타
호우경보,,기타
호우주의보,2024-07-16 15:20,기타
호우주의보,,남원(247)
호우주의보,2024-07-16 16:25,기타
호우주의보,,상주(137)
호우주의보,2024-07-16 18:00,기타
호우주의보,,상주(137)
호우주의보,2024-07-16 18:40,기타
호우주의보,,순천(174)
호우주의보,2024-07-16 18:55,기타
호우주의보,,진주(192)
호우주의보,2024-07-16 19:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-16 19:20,기타
호우주의보,,대전(133)
호우경보,2024-07-16 19:40,기타
호우경보,,보령(235)
호우경보,2024-07-16 19:50,기타
호우경보,,부여(236)
호우주의보,2024-07-16 20:20,기타
호우주의보,,통영(162)
호우주의보,2024-07-16 20:35,기타
호우주의보,,기타
호우주의보,2024-07-16 21:00,기타
호우주의보,,청주(131)
호우주의보,2024-07-16 21:20,기타
호우주의보,,충주(127)
호우주의보,2024-07-16 22:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-16 22:50,기타
호우주의보,,서산(129)
호우주의보,2024-07-17 00:30,기타
호우주의보,,상주(137)
호우경보,2024-07-17 00:40,기타
호우경보,,천안(232)
호우주의보,2024-07-17 01:20,기타
호우주의보,,영주(272)
호우주의보,2024-07-17 01:40,기타
호우주의보,,대전(133)
호우주의보,2024-07-17 02:30,기타
호우주의보,,충주(127)
호우주의보,2024-07-17 03:00,기타
호우주의보,,영주(272)
호우주의보,2024-07-17 03:20,기타
호우주의보,,동두천(98)
호우주의보,2024-07-17 03:30,기타
호우주의보,,서산(129)
호우주의보,2024-07-17 04:00,기타
호우주의보,,철원(95)
호우경보,2024-07-17 04:10,기타
호우경보,,파주(99)
호우경보,2024-07-17 05:10,기타
호우경보,,기타
호우경보,2024-07-17 06:30,기타
호우경보,,동두천(98)
호우주의보,2024-07-17 06:50,기타
호우주의보,,기타
호우경보,2024-07-17 07:40,기타
호우경보,,기타
호우주의보,2024-07-17 08:15,기타
호우주의보,,서울(108)
호우주의보,2024-07-17 08:25,기타
호우주의보,,춘천(101)
호우경보,2024-07-17 08:40,기타
호우경보,,양평(202)
호우경보,2024-07-17 08:45,기타
호우경보,,서울(108)
호우주의보,2024-07-17 09:15,기타
호우주의보,,인천(112)
호우주의보,2024-07-17 10:20,기타
호우주의보,,서울(108)
호우주의보,2024-07-17 11:00,기타
호우주의보,,서울(108)
호우주의보,2024-07-17 13:00,기타
호우주의보,,동두천(98)
호우주의보,2024-07-17 15:20,기타
호우주의보,,철원(95)
호우주의보,2024-07-17 16:10,기타
호우주의보,,파주(99)
호우주의보,2024-07-17 16:30,기타
호우주의보,,동두천(98)
호우경보,2024-07-17 16:45,기타
호우경보,,인천(112)
호우주의보,2024-07-17 16:50,기타
호우주의보,,철원(95)
호우경보,2024-07-17 17:30,기타
호우경보,,기타
호우경보,2024-07-17 20:30,기타
호우경보,,파주(99)
호우경보,2024-07-17 21:00,기타
호우경보,,철원(95)
호우주의보,2024-07-17 21:10,기타
호우주의보,,인천(112)
호우경보,2024-07-17 22:10,기타
호우경보,,인천(112)
호우주의보,2024-07-18 00:40,기타
호우주의보,,기타
호우주의보,2024-07-18 01:00,기타
호우주의보,,동두천(98)
호우주의보,2024-07-18 02:30,기타
호우주의보,,서울(108)
호우경보,2024-07-18 05:30,기타
호우경보,,서산(129)
호우경보,2024-07-18 06:20,기타
호우경보,,기타
호우경보,2024-07-18 06:30,기타
호우경보,,수원(119)
호우경보,2024-07-18 07:00,기타
호우경보,,기타
호우경보,2024-07-18 07:20,기타
호우경보,,서울(108)
호우주의보,2024-07-18 07:40,기타
호우주의보,,춘천(101)
호우경보,2024-07-18 07:50,기타
호우경보,,이천(203)
호우주의보,2024-07-18 08:05,기타
호우주의보,,원주(114)
호우주의보,2024-07-18 08:30,기타
호우주의보,,서울(108)
호우경보,2024-07-18 09:15,기타
호우경보,,기타
호우주의보,2024-07-18 09:55,기타
호우주의보,,고창(172)
호우주의보,2024-07-18 10:10,기타
호우주의보,,부산(159)
호우경보,2024-07-18 10:20,기타
호우경보,,천안(232)
호우주의보,2024-07-18 10:30,기타
호우주의보,,세종(예)(239)
호우주의보,2024-07-18 11:40,기타
호우주의보,,대전(133)
호우주의보,2024-07-18 13:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-18 14:00,기타
호우주의보,,대전(133)
호우주의보,2024-07-18 15:20,기타
호우주의보,,철원(95)
호우주의보,2024-07-18 16:00,기타
호우주의보,,춘천(101)
호우경보,2024-07-18 16:20,기타
호우경보,,원주(114)
호우주의보,2024-07-18 17:00,기타
호우주의보,,충주(127)
호우주의보,2024-07-18 18:00,기타
호우주의보,,영월(121)
호우주의보,2024-07-18 18:45,기타
호우주의보,,울릉도(115)
호우주의보,2024-07-18 20:30,기타
호우주의보,,울릉도(115)
호우주의보,2024-07-18 23:40,기타
호우주의보,,흑산도(169)
호우주의보,2024-07-19 00:10,기타
호우주의보,,목포(165)
호우주의보,2024-07-19 00:40,기타
호우주의보,,순천(174)
호우주의보,2024-07-19 01:10,기타
호우주의보,,광주(156)
호우주의보,2024-07-19 05:30,기타
호우주의보,,완도(170)
호우주의보,2024-07-19 07:00,기타
호우주의보,,제주(184)
호우주의보,2024-07-19 08:20,기타
호우주의보,,기타
호우주의보,2024-07-19 10:00,기타
호우주의보,,기타
호우주의보,2024-07-19 10:10,기타
호우주의보,,제주(184)
호우주의보,2024-07-19 11:00,기타
호우주의보,,속초(90)
호우주의보,2024-07-20 07:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-20 07:10,기타
호우주의보,,부여(236)
호우주의보,2024-07-20 07:35,기타
호우주의보,,군산(140)
호우경보,2024-07-20 07:50,기타
호우경보,,기타
호우주의보,2024-07-20 08:10,기타
호우주의보,,부안(243)
호우주의보,2024-07-20 08:40,기타
호우주의보,,전주(146)
호우주의보,2024-07-20 09:15,기타
호우주의보,,광주(156)
호우주의보,2024-07-20 09:25,기타
호우주의보,,기타
호우주의보,2024-07-20 09:30,기타
호우주의보,,군산(140)
호우경보,2024-07-20 09:40,기타
호우경보,,광주(156)
호우주의보,2024-07-20 09:50,기타
호우주의보,,전주(146)
호우주의보,2024-07-20 10:00,기타
호우주의보,,포항(138)
호우주의보,2024-07-20 10:15,기타
호우주의보,,기타
호우주의보,2024-07-20 10:30,기타
호우주의보,,산청(289)
호우주의보,2024-07-20 10:40,기타
호우주의보,,광주(156)
호우주의보,2024-07-20 10:45,기타
호우주의보,,합천(285)
호우주의보,2024-07-20 11:10,기타
호우주의보,,남원(247)
호우주의보,2024-07-20 11:40,기타
호우주의보,,합천(285)
호우주의보,2024-07-20 15:10,기타
호우주의보,,기타
호우주의보,2024-07-20 19:40,기타
호우주의보,,인천(112)
호우주의보,2024-07-21 01:45,기타
호우주의보,,목포(165)
호우주의보,2024-07-21 02:10,기타
호우주의보,,기타
호우주의보,2024-07-21 03:00,기타
호우주의보,,장흥(260)
호우주의보,2024-07-21 03:15,기타
호우주의보,,부산(159)
호우경보,2024-07-21 03:35,기타
호우경보,,기타
호우주의보,2024-07-21 03:50,기타
호우주의보,,해남(261)
호우주의보,2024-07-21 04:50,기타
호우주의보,,해남(261)
호우주의보,2024-07-21 05:30,기타
호우주의보,,기타
호우주의보,2024-07-21 06:30,기타
호우주의보,,속초(90)
호우주의보,2024-07-22 14:40,기타
호우주의보,,동두천(98)
호우주의보,2024-07-22 14:50,기타
호우주의보,,철원(95)
호우주의보,2024-07-22 16:00,기타
호우주의보,,기타
호우주의보,2024-07-22 16:50,기타
호우주의보,,동두천(98)
호우주의보,2024-07-22 22:00,기타
호우주의보,,동두천(98)
호우경보,2024-07-22 23:20,기타
호우경보,,철원(95)
호우주의보,2024-07-22 23:30,기타
호우주의보,,기타
호우주의보,2024-07-23 01:00,기타
호우주의보,,기타
호우주의보,2024-07-23 01:30,기타
호우주의보,,파주(99)
호우주의보,2024-07-23 02:20,기타
호우주의보,,양평(202)
호우주의보,2024-07-23 03:00,기타
호우주의보,,철원(95)
호우주의보,2024-07-23 03:40,기타
호우주의보,,울릉도(115)
호우주의보,2024-07-23 03:50,기타
호우주의보,,기타
호우주의보,2024-07-23 04:05,기타
호우주의보,,원주(114)
호우경보,2024-07-23 05:35,기타
호우경보,,기타
호우주의보,2024-07-23 05:50,기타
호우주의보,,서산(129)
호우경보,2024-07-23 05:55,기타
호우경보,,기타
호우주의보,2024-07-23 07:40,기타
호우주의보,,원주(114)
호우주의보,2024-07-23 10:40,기타
호우주의보,,광주(156)
호우주의보,2024-07-23 14:00,기타
호우주의보,,서산(129)
호우주의보,2024-07-24 00:45,기타
호우주의보,,창원(155)
호우주의보,2024-07-24 01:00,기타
호우주의보,,부산(159)
호우주의보,2024-07-24 01:30,기타
호우주의보,,부산(159)
호우경보,2024-07-24 02:00,기타
호우경보,,창원(155)
호우주의보,2024-07-24 03:05,기타
호우주의보,,원주(114)
호우주의보,2024-07-24 03:50,기타
호우주의보,,철원(95)
호우주의보,2024-07-24 04:30,기타
호우주의보,,춘천(101)
호우경보,2024-07-24 05:55,기타
호우경보,,기타
호우주의보,2024-07-24 06:10,기타
호우주의보,,홍천(212)
호우경보,2024-07-24 06:25,기타
호우경보,,춘천(101)
호우경보,2024-07-24 06:40,기타
호우경보,,홍천(212)
호우주의보,2024-07-24 07:00,기타
호우주의보,,철원(95)
호우경보,2024-07-24 07:20,기타
호우경보,,춘천(101)
호우주의보,2024-07-24 07:30,기타
호우주의보,,영월(121)
호우주의보,2024-07-24 08:10,기타
호우주의보,,제천(221)
호우주의보,2024-07-24 08:40,기타
호우주의보,,원주(114)
호우주의보,2024-07-24 09:10,기타
호우주의보,,영월(121)
호우주의보,2024-07-24 10:00,기타
호우주의보,,철원(95)
호우주의보,2024-07-24 11:20,기타
호우주의보,,통영(162)
호우주의보,2024-07-24 12:00,기타
호우주의보,,대구(143)
호우주의보,2024-07-24 12:50,기타
호우주의보,,영천(281)
호우주의보,2024-07-24 12:55,기타
호우주의보,,기타
호우주의보,2024-07-24 13:25,기타
호우주의보,,밀양(288)
호우주의보,2024-07-24 13:40,기타
호우주의보,,통영(162)
호우주의보,2024-07-24 14:00,기타
호우주의보,,합천(285)
호우주의보,2024-07-24 14:20,기타
호우주의보,,대구(143)
호우주의보,2024-07-24 15:20,기타
호우주의보,,합천(285)
호우주의보,2024-07-24 15:35,기타
호우주의보,,순천(174)
호우주의보,2024-07-24 16:20,기타
호우주의보,,전주(146)
호우주의보,2024-07-24 16:40,기타
호우주의보,,문경(273)
호우주의보,2024-07-24 17:10,기타
호우주의보,,임실(244)
호우주의보,2024-07-24 17:25,기타
호우주의보,,거창(284)
호우주의보,2024-07-24 18:00,기타
호우주의보,,영월(121)
호우주의보,2024-07-24 18:40,기타
호우주의보,,전주(146)
호우주의보,2024-07-24 19:40,기타
호우주의보,,영월(121)
호우주의보,2024-07-25 16:15,기타
호우주의보,,군산(140)
호우주의보,2024-07-25 18:00,기타
호우주의보,,군산(140)
호우주의보,2024-07-25 20:15,기타
호우주의보,,기타
호우주의보,2024-07-25 20:45,기타
호우주의보,,서울(108)
호우주의보,2024-07-25 21:05,기타
호우주의보,,기타
호우주의보,2024-07-25 21:10,기타
호우주의보,,기타
호우주의보,2024-07-25 21:15,기타
호우주의보,,서울(108)
호우주의보,2024-07-25 21:30,기타
호우주의보,,서울(108)
호우주의보,2024-07-25 21:40,기타
호우주의보,,춘천(101)
