시도,구군,행정구역명,수계,지류,세부단위유역 ,중권역,소권역,총인구(명),총면적,하수처리구역 내 물리적처리 공공하수처리인구,하수처리구역 내 생물학적적처리 공공하수처리인구,하수처리구역 내 고도처리 공공하수처리인구,하수처리구역 내 물리적처리 폐수처리인구,하수처리구역 내 생물학적적처리 폐수처리인구,하수처리구역 내 고도처리 폐수처리인구,미접속인구,하수처리구역 내 면적,하수처리구역 외 미처리인구,하수처리구역 외 오수처리인구,하수처리구역 외 정화조인구,하수처리구역 외 면적,공공하수처리구역 인구보급률,고도처리인구 보급률,하수도설치율
경상북도,청송군,현동면,낙동강,눌인천,안동/임하댐,임하댐,길안천상류,2079,78.708,0,0,673,0,0,0,0,0.408,157,408,841,78.3,32.4,32.4,32.4
경상북도,청송군,현서면,낙동강,길안천,안동/임하댐,임하댐,성덕댐 길안천상류,2483,112.614,0,0,898,0,0,0,0,0.714,200,462,923,111.9,36.2,36.2,35.6
경상북도,청송군,안덕면,낙동강,길안천,안동/임하댐,임하댐,길안수위표 성덕댐 길안천상류,2555,107.719,0,0,989,0,0,0,0,0.619,219,441,906,107.1,38.7,38.7,38.7
경상북도,청송군,파천면,낙동강,용전천,안동/임하댐,임하댐,용전천하류 임하댐,1728,99.5,0,0,230,0,0,0,0,0.0,129,519,850,99.5,13.3,13.3,0.0
경상북도,청송군,진보면,낙동강,반변천,안동/임하댐,임하댐,임하댐 임하댐상류,6193,109.548,0,0,4763,0,0,0,0,1.948,156,442,832,107.6,76.9,76.9,76.9
경상북도,영양군,영양읍,낙동강,반변천,안동/임하댐,임하댐,동천합류전 화매천합류전 장파천,7170,129.626,0,0,6756,0,0,0,18,2.06,0,48,348,127.566,94.5,94.2,94.5
경상북도,영양군,입암면,낙동강,반변천,안동/임하댐,임하댐,동천합류전 임하댐상류 화매천합류전 화매천 동천,2051,78.957,0,0,1100,0,0,0,0,0.597,116,134,701,78.36,53.6,53.6,47.5
경상북도,영양군,청기면,낙동강,반변천,안동/임하댐,임하댐,동천,1632,140.009,0,0,1041,0,0,0,0,0.849,0,59,532,139.16,63.8,63.8,63.8
경상북도,영양군,일월면,낙동강,반변천,안동/임하댐,임하댐,반변천상류 동천합류전 장파천,1704,126.767,0,0,489,0,0,0,0,0.317,284,135,796,126.45,28.7,28.7,20.0
경상북도,영양군,수비면,낙동강,왕피천,안동/임하댐 동해남부,임하댐 안동댐 왕피천,장수포천 반변천상류 소천수위표 장파천,1424,218.414,0,0,748,0,0,0,0,0.414,112,223,341,218.0,52.5,52.5,49.9
경상북도,영양군,석보면,낙동강,반변천,안동/임하댐,임하댐,화매천,1955,122.092,0,0,600,0,0,0,0,0.292,47,213,1095,121.8,30.7,30.7,30.7
경상북도,영덕군,영덕읍,낙동강,오십천,동해남부,왕피천 영덕오십천,축산천 송천 영덕오십천하류 장사천,10657,66.149,0,0,9716,0,0,0,9,2.014,0,301,631,64.135,91.3,91.2,79.5
경상북도,영덕군,강구면,낙동강,오십천,동해남부,영덕오십천,축산천 영덕오십천하류 장사천,6175,37.082,0,0,5795,0,0,0,7,1.612,0,107,266,35.47,94.0,93.8,85.5
경상북도,영덕군,남정면,낙동강,오십천,동해남부,영덕오십천,대서천 장사천,2366,72.795,0,0,1993,0,0,0,5,0.895,0,98,270,71.9,84.4,84.2,60.5
경상북도,영덕군,달산면,낙동강,오십천,동해남부,영덕오십천,대서천,1077,72.82,0,0,60,0,0,0,0,0.02,0,203,814,72.8,5.6,5.6,0.8
경상북도,영덕군,지품면,낙동강,오십천,동해남부,왕피천 영덕오십천,대서천 송천 영덕오십천하류 영덕오십천상류,1957,149.8,0,0,195,0,0,0,0,0.131,0,417,1345,149.669,10.0,10.0,10.0
경상북도,영덕군,축산면,낙동강,축산천,동해남부,왕피천 영덕오십천,축산천 송천,2710,60.174,0,0,2353,0,0,0,6,1.174,0,71,280,59.0,87.0,86.8,70.3
경상북도,영덕군,영해면,낙동강,송천,동해남부,왕피천 영덕오십천,축산천 송천,6282,64.138,0,0,6123,0,0,0,10,1.648,0,49,100,62.49,97.6,97.5,85.4
경상북도,영덕군,병곡면,낙동강,송천,동해남부,왕피천,송천 삼율천,2687,66.158,0,0,1959,0,0,0,7,1.992,0,244,477,64.166,73.2,72.9,54.2
경상북도,영덕군,창수면,낙동강,송천,안동/임하댐 동해남부,임하댐 왕피천,동천합류전 송천,1557,152.166,0,0,369,0,0,0,0,0.366,0,479,709,151.8,23.7,23.7,23.7
경상북도,청도군,화양읍,낙동강,청도천,금호강 동부경남,밀양강 금호강,남천 청도천하류,8339,43.17,0,0,7257,0,0,0,0,3.307,0,325,757,39.863,87.0,87.0,87.0
경상북도,청도군,청도읍,낙동강,청도천,금호강 동부경남,밀양강 금호강,동창천 남천 청도천하류,11599,86.87,0,0,10062,0,0,0,0,2.52,0,461,1076,84.35,86.7,86.7,80.5
경상북도,청도군,각남면,낙동강,청도천,동부경남,밀양강,청도천상류 청도천하류,2206,46.99,0,0,1652,0,0,0,0,0.76,0,166,388,46.23,74.9,74.9,72.6
경상북도,청도군,풍각면,낙동강,청도천,동부경남,창녕합천보 밀양강,동창천 청도천상류 달창댐,4131,61.41,0,0,2905,0,0,0,0,0.76,0,368,858,60.65,70.3,70.3,53.8
경상북도,청도군,각북면,낙동강,청도천,동부경남,밀양강,동창천 청도천상류 청도천하류,2312,50.96,0,0,0,0,0,0,0,0.8,0,694,1618,50.16,0.0,0.0,0.0
경상북도,청도군,이서면,낙동강,청도천,동부경남,밀양강,청도천상류 청도천하류,4767,55.28,0,0,1369,0,0,0,0,1.36,0,1019,2379,53.92,28.7,28.7,26.5
경상북도,청도군,운문면,낙동강,동창천,동부경남,밀양강,운문댐 동창천,1987,147.653,0,0,1208,0,0,0,0,1.06,0,467,312,146.593,60.8,60.8,60.8
경상북도,청도군,금천면,낙동강,동창천,동부경남,밀양강,동창천,3282,71.73,0,0,1069,0,0,0,0,1.49,0,664,1549,70.24,32.6,32.6,19.6
경상북도,청도군,매전면,낙동강,동창천,동부경남,밀양강,동창천,3805,131.3,0,0,404,0,0,0,0,1.14,0,1020,2381,130.16,10.6,10.6,6.8
경상북도,고령군,대가야읍,낙동강,회천,금호강,회천,안림천 회천상류 회천하류,9964,47.43,0,0,9121,0,0,0,27,2.591,166,142,508,44.839,91.8,91.5,91.8
경상북도,고령군,덕곡면,낙동강,소가천  회천,금호강,회천,회천상류 가야천 대가천,1463,38.594,0,0,0,0,0,0,0,0.0,692,233,538,38.594,0.0,0.0,0.0
경상북도,고령군,운수면,낙동강,금성천  회천,금호강,회천,회천상류 대가천,1816,45.864,0,0,874,0,0,0,18,0.32,492,117,315,45.544,49.1,48.1,49.1
경상북도,고령군,성산면,낙동강,용소천  신안천,금호강,창녕합천보 회천 강정고령보,회천상류 고령교수위표 강정고령보 회천하류 달성보,2737,48.499,0,0,944,0,0,0,0,0.34,743,328,722,48.159,34.5,34.5,31.5
경상북도,고령군,다산면,낙동강,낙동강,,창녕합천보 강정고령보,고령교수위표 강정고령보,8892,45.856,0,0,8093,0,0,60,39,1.446,177,230,293,44.41,92.1,91.7,67.0
경상북도,고령군,개진면,낙동강,신안천  회천,금호강,창녕합천보 회천,현풍수위표 창녕합천보 회천하류 달성보,2110,39.473,0,0,1085,30,0,32,0,0.744,436,255,272,38.729,54.4,52.9,32.1
경상북도,고령군,우곡면,낙동강,회천  낙동강,금호강,창녕합천보 회천,창녕합천보 회천하류,1595,47.059,0,0,0,0,0,0,0,0.0,958,247,390,47.059,0.0,0.0,0.0
경상북도,고령군,쌍림면,낙동강,안림천,서부경남 금호강,황강 회천,합천수위표하류 안림천 묘산천,3464,71.469,0,0,506,0,0,240,0,0.322,1354,371,993,71.147,21.5,21.5,10.4
경상북도,성주군,성주읍,낙동강,이천,금호강,회천 강정고령보,백천상류 이천 대가천,15295,34.907,0,0,14006,0,0,290,0,2.52,0,628,371,32.387,93.5,93.5,78.4
경상북도,성주군,선남면,낙동강,백천,,강정고령보,성주수위표 강정고령보 백천하류,6035,69.78,0,0,2695,0,0,0,0,2.68,0,2600,740,67.1,44.7,44.7,44.7
경상북도,성주군,용암면,낙동강,신천,,강정고령보,강정고령보 백천하류,2605,85.88,0,0,1183,0,0,0,0,0.88,0,634,788,85.0,45.4,45.4,45.4
경상북도,성주군,수륜면,낙동강,대가천,금호강,회천,회천상류 대가천,1221,90.58,0,0,562,0,0,0,0,0.78,0,284,375,89.8,46.0,46.0,46.0
경상북도,성주군,가천면,낙동강,대가천,금호강,회천,대가천,2311,64.76,0,0,1403,0,0,0,0,0.86,0,374,534,63.9,60.7,60.7,44.6
경상북도,성주군,금수면,낙동강,대가천,금호강,회천 강정고령보,성주댐 이천 대가천,1313,75.12,0,0,344,0,0,0,0,0.42,0,436,533,74.7,26.2,26.2,26.2
경상북도,성주군,대가면,낙동강,이천,금호강,회천 강정고령보,이천 대가천,3807,28.24,0,0,1970,0,0,0,0,0.14,0,599,1238,28.1,51.7,51.7,51.7
경상북도,성주군,벽진면,낙동강,이천,,강정고령보,이천,3334,63.3,0,0,1425,0,0,0,0,0.9,0,644,1265,62.4,42.7,42.7,42.7
경상북도,성주군,초전면,낙동강,백천,,강정고령보,백천상류 이천,4823,66.93,0,0,1972,0,0,0,0,0.53,0,1138,1713,66.4,40.9,40.9,31.4
경상북도,성주군,월항면,낙동강,백천,,강정고령보,백천상류 백천하류,3295,36.655,0,0,1759,0,0,0,0,1.04,0,952,584,35.615,53.4,53.4,52.9
경상북도,칠곡군,왜관읍,낙동강,동정천,금호강,강정고령보 금호강,성주수위표 이언천 칠곡보,32290,52.664,0,0,26533,0,0,0,877,23.293,537,1693,2650,29.371,84.9,82.2,84.9
경상북도,칠곡군,북삼읍,낙동강,경호천,,강정고령보,칠곡보,24362,36.73,0,0,20871,0,0,0,1001,3.9,835,538,1117,32.83,89.8,85.7,89.8
경상북도,칠곡군,석적읍,낙동강,광암천,,강정고령보,성주수위표 칠곡보,31749,49.96,0,0,26405,0,0,0,1049,2.56,2055,1319,921,47.4,86.5,83.2,86.5
경상북도,칠곡군,지천면,낙동강,연호천,금호강,강정고령보 금호강,성주수위표 금호강하류 이언천 강정고령보 칠곡보,4428,88.84,0,0,1526,0,0,0,230,2.9,1185,1079,408,85.94,39.7,34.5,39.7
경상북도,칠곡군,동명면,낙동강,팔거천,금호강,금호강,팔거천,5690,64.03,0,0,2097,0,0,0,181,2.5,1045,1521,846,61.53,40.0,36.9,40.0
경상북도,칠곡군,가산면,낙동강,사창천,낙동강중류,위천 강정고령보,남천 한천 칠곡보,3813,86.83,0,0,1949,0,0,0,110,2.05,617,731,406,84.78,54.0,51.1,54.0
경상북도,칠곡군,약목면,낙동강,두만천,,강정고령보,성주수위표 칠곡보,9587,30.29,0,0,5179,0,0,0,347,3.8,652,1364,2045,26.49,57.6,54.0,57.6
경상북도,칠곡군,기산면,낙동강,강정천,,강정고령보,성주수위표,3545,41.704,0,0,1991,0,0,0,0,1.324,906,328,320,40.38,56.2,56.2,56.2
경상북도,예천군,예천읍,낙동강,내성천,낙동강상류,내성천,한천상류 한천하류 월포수위표 예천수위표,14300,47.422,0,0,13107,0,0,0,0,2.257,0,142,1051,45.165,91.7,91.7,64.9
경상북도,예천군,용문면,낙동강,내성천,낙동강상류,내성천,한천상류 예천수위표,2186,71.272,0,0,1192,0,0,0,0,0.684,0,81,913,70.588,54.5,54.5,48.7
경상북도,예천군,감천면,낙동강,내성천,낙동강상류,내성천,옥계천 월포수위표,2522,65.105,0,0,588,0,0,0,0,0.335,0,121,1813,64.77,23.3,23.3,21.5
경상북도,예천군,보문면,낙동강,내성천,낙동강상류,내성천,옥계천 월포수위표 내성천중류,1656,64.873,0,0,170,0,0,0,0,0.09,0,90,1396,64.783,10.3,10.3,8.7
경상북도,예천군,호명면,낙동강,내성천,안동/임하댐 낙동강상류,안동댐하류 내성천,한천하류 광산천합류전 월포수위표 내성천하류,20918,62.345,0,0,17775,0,0,0,0,4.89,0,91,3052,57.455,85.0,85.0,81.9
경상북도,예천군,유천면,낙동강,내성천,낙동강상류,낙동상주 내성천,상주보 한천상류 한천하류 내성천하류 금천,2490,38.744,0,0,524,0,0,0,0,0.24,0,68,1898,38.504,21.0,21.0,16.5
경상북도,예천군,용궁면,낙동강,내성천,안동/임하댐 낙동강상류,안동댐하류 내성천,내성천하류 금천 내성천합류전,2337,31.917,0,0,1322,0,0,0,0,0.63,0,84,931,31.287,56.6,56.6,53.7
경상북도,예천군,개포면,낙동강,내성천,낙동강상류,내성천,한천하류 내성천하류 금천,1492,36.259,0,0,299,0,0,0,0,0.179,0,70,1123,36.08,20.0,20.0,20.0
경상북도,예천군,지보면,낙동강,내성천,안동/임하댐 낙동강상류,안동댐하류 내성천,광산천합류전 내성천하류 내성천합류전,2616,78.534,0,0,1192,0,0,0,0,0.641,0,119,1305,77.893,45.6,45.6,45.6
경상북도,예천군,풍양면,낙동강,내성천,안동/임하댐 낙동강상류,안동댐하류 낙동상주,상주보 위천합류전 영강합류전 내성천합류전,2921,63.245,0,0,1358,0,0,0,0,0.984,0,82,1481,62.261,46.5,46.5,40.7
경상북도,예천군,효자면,낙동강,내성천,낙동강상류,내성천,한천상류,1184,67.32,0,0,170,0,0,0,0,0.101,0,124,890,67.219,14.4,14.4,13.0
경상북도,예천군,은풍면,낙동강,내성천,낙동강상류,내성천,한천상류,1317,34.545,0,0,368,0,0,0,0,0.203,0,51,898,34.342,27.9,27.9,27.9
경상북도,봉화군,봉화읍,낙동강,내성천,낙동강상류,내성천,내성천상류 서천하류 낙화암천,9527,74.39,0,0,8897,0,0,0,31,2.693,0,120,479,71.697,93.7,93.4,93.7
경상북도,봉화군,물야면,낙동강,내성천,낙동강상류,내성천,내성천상류 낙화암천,2916,109.3,0,0,1848,0,0,0,13,1.352,0,232,823,107.948,63.8,63.4,63.8
경상북도,봉화군,봉성면,낙동강,토일천,낙동강상류,내성천,토일천 내성천상류,1988,66.68,0,0,1409,0,0,0,17,1.3,0,165,397,65.38,71.7,70.9,65.6
경상북도,봉화군,법전면,낙동강,법전천,안동/임하댐,안동댐,재산천합류전 운곡천,1952,70.21,0,0,1257,0,0,0,8,0.286,0,183,504,69.924,64.8,64.4,64.8
경상북도,봉화군,춘양면,낙동강 한강,운곡천,안동/임하댐 남한강상류,안동댐 충주댐,내린천 운곡천,4324,167.55,0,0,3112,0,0,0,7,1.17,0,438,767,166.38,72.1,72.0,67.6
경상북도,봉화군,소천면,낙동강,현동천,안동/임하댐,안동댐,재산천합류전 운곡천합류전 소천수위표 현동천 낙동강상류,2124,265.77,0,0,991,0,0,0,9,0.383,0,396,728,265.387,47.1,46.7,46.9
경상북도,봉화군,재산면,낙동강,재산천,안동/임하댐,안동댐,재산천합류전 운곡천합류전 소천수위표,1411,125.5,0,0,948,0,0,0,8,0.682,0,108,347,124.818,67.8,67.2,67.8
경상북도,봉화군,명호면,낙동강,운곡천,안동/임하댐 낙동강상류,안동댐 내성천,도산수위표 재산천합류전 운곡천합류전 토일천 운곡천,2169,114.57,0,0,1241,0,0,0,0,0.399,0,239,689,114.171,57.2,57.2,57.2
경상북도,봉화군,상운면,낙동강,구천,낙동강상류,내성천,토일천 내성천상류,1671,58.54,0,0,1150,0,0,0,11,0.555,0,94,416,57.985,69.5,68.8,69.5
경상북도,봉화군,석포면,낙동강,낙동간천,안동/임하댐,안동댐,낙동강상류,1895,150.19,0,0,1524,0,0,0,32,0.483,0,178,161,149.707,82.1,80.4,82.1
경상북도,울진군,울진읍,낙동강,남대천,동해남부,왕피천,광천 남대천,13583,88.105,0,160,12659,0,0,0,0,5.163,0,205,559,82.942,94.4,93.2,77.2
경상북도,울진군,평해읍,낙동강,남대천,동해남부,왕피천,삼율천 척산천 남대천,2568,36.958,0,0,2147,0,0,0,0,2.938,0,185,236,34.02,83.6,83.6,52.2
경상북도,울진군,북면,낙동강,부구천,동해남부,왕피천,부구천 남대천,7595,139.734,0,0,3028,0,0,0,0,2.104,0,0,4567,137.63,39.9,39.9,28.5
경상북도,울진군,근남면,낙동강,왕피천,동해남부,왕피천,매화천 척산천 광천 왕피천 남대천,2765,58.435,0,0,2564,0,0,0,0,3.525,0,21,180,54.91,92.7,92.7,62.8
경상북도,울진군,기성면,낙동강,척산천,동해남부,왕피천,척산천,2494,98.129,0,0,1647,0,0,0,0,0.929,0,305,542,97.2,66.0,66.0,44.0
경상북도,울진군,온정면,낙동강,온정천,동해남부,왕피천,삼율천 남대천,1724,131.681,0,90,733,0,0,0,0,0.561,0,0,901,131.12,47.7,42.5,24.1
경상북도,울진군,죽변면,낙동강,초평천,동해남부,왕피천,부구천 남대천,6666,16.186,0,0,5092,0,0,0,0,2.096,0,814,760,14.09,76.4,76.4,68.2
경상북도,울진군,후포면,낙동강,삼율천,동해남부,왕피천,삼율천,7767,21.629,0,0,7162,0,0,0,0,2.449,0,77,528,19.18,92.2,92.2,85.1
경상북도,울진군,금강송면,낙동강,광천,안동/임하댐 동해남부,안동댐 왕피천,장수포천 광천 소천수위표 왕피천 낙동강상류 남대천,1227,298.394,0,0,251,0,0,0,0,0.154,0,169,807,298.24,20.5,20.5,14.3
경상북도,울진군,매화면,낙동강,매화천,동해남부,왕피천,매화천 척산천,2042,101.382,0,0,1270,0,0,0,0,1.022,0,165,607,100.36,62.2,62.2,24.7
경상북도,울릉군,울릉읍,낙동강,동해,동해남부,왕피천,울릉도,6565,21.435,0,0,0,0,0,0,0,0.0,0,1695,4870,21.435,0.0,0.0,0.0
경상북도,울릉군,서면,낙동강,동해,동해남부,왕피천,울릉도,1364,27.23,0,706,0,0,0,0,0,0.165,0,158,500,27.065,51.8,0.0,34.8
경상북도,울릉군,북면,낙동강,동해,동해남부,왕피천,울릉도,1290,24.369,0,103,0,0,0,0,0,0.093,0,326,861,24.276,8.0,0.0,3.7
경상남도,창원시,동읍,낙동강,낙동강,남해동부 동부경남,낙동강남해 낙동밀양,진동천 밀양강합류전 진전천 신천합류후 주천강,20086,59.658,0,0,12883,0,0,0,0,13.21,0,3069,4134,46.448,64.1,64.1,57.2
경상남도,창원시,북면,낙동강,신천천,남해동부 동부경남,낙동강남해 낙동밀양,진동천 신천합류후 임해진수위표,43313,73.65,0,0,38566,0,0,0,0,63.93,0,3344,1403,9.72,89.0,89.0,87.4
경상남도,창원시,대산면,낙동강,낙동강,동부경남,낙동밀양,밀양강합류전 주천강,7329,33.82,0,0,6374,0,0,0,0,18.0,0,528,427,15.82,87.0,87.0,84.0
경상남도,창원시,의창동,낙동강,남천,남해동부,낙동강남해,남천,50345,8.319,0,0,50345,0,0,0,0,8.319,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,팔룡동,낙동강,남천,남해동부,낙동강남해,남천 삼호천,26509,14.26,0,0,26509,0,0,0,0,14.26,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,명곡동,낙동강,남천,남해동부,낙동강남해,남천,41234,6.62,0,0,41234,0,0,0,0,6.62,0,0,0,0.0,100.0,100.0,99.2
경상남도,창원시,봉림동,낙동강,남천,남해동부 동부경남,낙동강남해 낙동밀양,화포천 남천,30640,12.26,0,0,30640,0,0,0,0,12.26,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,반송동,낙동강,남천,남해동부,낙동강남해,남천,40331,1.99,0,0,40331,0,0,0,0,1.99,0,0,0,0.0,100.0,100.0,98.1
경상남도,창원시,용지동,낙동강,남천,남해동부,낙동강남해,남천,27609,2.65,0,0,27609,0,0,0,0,2.65,0,0,0,0.0,100.0,100.0,98.9
경상남도,창원시,중앙동,낙동강,남천,남해동부,낙동강남해,양곡천 남천 삼호천,35772,4.72,0,0,35772,0,0,0,0,4.72,0,0,0,0.0,100.0,100.0,98.4
경상남도,창원시,상남동,낙동강,남천,남해동부,낙동강남해,남천,27378,1.64,0,0,27378,0,0,0,0,1.64,0,0,0,0.0,100.0,100.0,98.1
경상남도,창원시,사파동,낙동강,남천,남해동부 동부경남,낙동강남해 낙동밀양,화포천 남천,43789,8.06,0,0,43789,0,0,0,0,8.06,0,0,0,0.0,100.0,100.0,99.1
경상남도,창원시,가음정동,낙동강,남천,남해동부,낙동강남해,양곡천 남천,37191,3.48,0,0,37191,0,0,0,0,3.48,0,0,0,0.0,100.0,100.0,99.6
경상남도,창원시,성주동,낙동강,남천,남해동부,낙동강남해,남천,26279,24.17,0,0,26279,0,0,0,0,24.17,0,0,0,0.0,100.0,100.0,99.7
경상남도,창원시,웅남동,낙동강,남천,남해동부,낙동강남해,양곡천 남천,8208,38.13,0,0,8208,0,0,0,0,25.95,0,0,0,12.18,100.0,100.0,99.0
경상남도,창원시,구산면,낙동강,마산만,남해동부,낙동강남해,진동천 삼호천,4569,44.576,0,0,1776,0,0,0,0,1.276,0,0,2793,43.3,38.9,38.9,23.7
경상남도,창원시,진동면,낙동강,진동천,남해동부,낙동강남해,진동천 진전천,12091,32.3,0,0,8811,0,0,0,0,3.97,0,0,3280,28.33,72.9,72.9,65.2
경상남도,창원시,진북면,낙동강,진동천,남해동부,낙동강남해,진동천 진전천,3663,46.6,0,0,750,0,0,0,0,3.06,0,0,2913,43.54,20.5,20.5,10.1
경상남도,창원시,진전면,낙동강,진전천,남해동부,낙동강남해,진전천,3872,87.106,0,0,1605,0,0,0,0,3.168,0,0,2267,83.938,41.5,41.5,38.5
경상남도,창원시,현동,낙동강,삼호천,남해동부,낙동강남해,양곡천 삼호천,14024,19.0,0,0,12970,0,0,0,0,1.11,0,0,1054,17.89,92.5,92.5,82.5
경상남도,창원시,가포동,낙동강,삼호천,남해동부,낙동강남해,삼호천,2280,4.4,0,0,880,0,0,0,0,1.59,0,0,1400,2.81,38.6,38.6,38.6
경상남도,창원시,월영동,낙동강,삼호천,남해동부,낙동강남해,삼호천,42596,2.58,0,0,42596,0,0,0,0,2.58,0,0,0,0.0,100.0,100.0,99.4
경상남도,창원시,문화동,낙동강,삼호천,남해동부,낙동강남해,삼호천,11285,1.706,0,0,11285,0,0,0,0,1.706,0,0,0,0.0,100.0,100.0,99.3
경상남도,창원시,반월중앙동,낙동강,삼호천,남해동부,낙동강남해,양곡천 삼호천,14017,1.037,0,0,14017,0,0,0,0,1.037,0,0,0,0.0,100.0,100.0,99.1
경상남도,창원시,완월동,낙동강,삼호천,남해동부,낙동강남해,삼호천,8884,2.7,0,0,8884,0,0,0,0,2.7,0,0,0,0.0,100.0,100.0,98.7
경상남도,창원시,자산동,낙동강,삼호천,남해동부,낙동강남해,삼호천,10052,1.17,0,0,10052,0,0,0,0,1.17,0,0,0,0.0,100.0,100.0,98.8
경상남도,창원시,교방동,낙동강,삼호천,남해동부,낙동강남해,삼호천,16056,2.719,0,0,16056,0,0,0,0,2.719,0,0,0,0.0,100.0,100.0,99.5
경상남도,창원시,오동동,낙동강,삼호천,남해동부,낙동강남해,삼호천,19205,1.759,0,0,19205,0,0,0,0,1.759,0,0,0,0.0,100.0,100.0,99.8
경상남도,창원시,합포동,낙동강,삼호천,남해동부,낙동강남해,삼호천,7094,0.57,0,0,7094,0,0,0,0,0.57,0,0,0,0.0,100.0,100.0,98.3
경상남도,창원시,산호동,낙동강,삼호천,남해동부,낙동강남해,삼호천,12149,0.76,0,0,12149,0,0,0,0,0.76,0,0,0,0.0,100.0,100.0,99.0
경상남도,창원시,내서읍,낙동강,광려천,남해동부 동부경남,낙동강남해 낙동밀양,삼호천 광려천,60160,55.8,0,0,60160,0,0,0,0,55.8,0,0,0,0.0,100.0,100.0,92.7
경상남도,창원시,회원1동,낙동강,삼호천,남해동부,낙동강남해,삼호천,10062,0.73,0,0,10062,0,0,0,0,0.73,0,0,0,0.0,100.0,100.0,98.6
경상남도,창원시,회원2동,낙동강,삼호천,남해동부,낙동강남해,삼호천,9970,3.36,0,0,9970,0,0,0,0,3.36,0,0,0,0.0,100.0,100.0,98.9
경상남도,창원시,석전동,낙동강,삼호천,남해동부,낙동강남해,삼호천,16734,1.61,0,0,16734,0,0,0,0,1.61,0,0,0,0.0,100.0,100.0,99.2
경상남도,창원시,회성동,낙동강,삼호천,남해동부,낙동강남해,삼호천,5798,9.55,0,0,5798,0,0,0,0,9.55,0,0,0,0.0,100.0,100.0,98.5
경상남도,창원시,양덕1동,낙동강,삼호천,남해동부,낙동강남해,삼호천,10892,0.77,0,0,10892,0,0,0,0,0.77,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,양덕2동,낙동강,삼호천,남해동부,낙동강남해,삼호천,28117,1.73,0,0,28117,0,0,0,0,1.73,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,합성1동,낙동강,삼호천,남해동부,낙동강남해,삼호천,9081,5.78,0,0,9081,0,0,0,0,5.78,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,합성2동,낙동강,삼호천,남해동부,낙동강남해,삼호천,7658,1.93,0,0,7658,0,0,0,0,1.93,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,구암1동,낙동강,삼호천,남해동부,낙동강남해,남천 삼호천,8758,2.38,0,0,8758,0,0,0,0,2.38,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,구암2동,낙동강,삼호천,남해동부,낙동강남해,남천 삼호천,9370,0.74,0,0,9370,0,0,0,0,0.74,0,0,0,0.0,100.0,100.0,100.0
경상남도,창원시,봉암동,낙동강,삼호천,남해동부,낙동강남해,삼호천,3728,6.16,0,0,3728,0,0,0,0,6.16,0,0,0,0.0,100.0,100.0,95.9
경상남도,창원시,충무동,낙동강,여좌2가천,남해동부,낙동강남해,양곡천,16621,20.804,0,0,16621,0,0,0,0,20.804,0,0,0,0.0,100.0,100.0,99.0
경상남도,창원시,여좌동,낙동강,여좌2가천,남해동부,낙동강남해,양곡천 남천,8436,1.0,0,0,8436,0,0,0,0,1.0,0,0,0,0.0,100.0,100.0,98.7
경상남도,창원시,태백동,낙동강,중초천,남해동부,낙동강남해,양곡천,3741,0.44,0,0,3741,0,0,0,0,0.44,0,0,0,0.0,100.0,100.0,95.4
경상남도,창원시,경화동,낙동강,경화2가천,남해동부,낙동강남해,양곡천,10980,5.0,0,0,10980,0,0,0,0,5.0,0,0,0,0.0,100.0,100.0,99.8
경상남도,창원시,병암동,낙동강,병암천,남해동부,낙동강남해,양곡천,7338,2.0,0,0,7338,0,0,0,0,2.0,0,0,0,0.0,100.0,100.0,99.2
경상남도,창원시,석동,낙동강,석동천,남해동부,낙동강남해,양곡천,17581,2.0,0,0,17581,0,0,0,0,2.0,0,0,0,0.0,100.0,100.0,99.6
경상남도,창원시,이동,낙동강,신이천,남해동부,낙동강남해,양곡천,8579,2.0,0,0,8579,0,0,0,0,2.0,0,0,0,0.0,100.0,100.0,99.7
경상남도,창원시,자은동,낙동강,신이천,남해동부,낙동강남해,양곡천,21040,2.0,0,0,21040,0,0,0,0,2.0,0,0,0,0.0,100.0,100.0,99.7
경상남도,창원시,덕산동,낙동강,신이천,남해동부,낙동강남해,양곡천,9960,1.0,0,0,9960,0,0,0,0,1.0,0,0,0,0.0,100.0,100.0,99.6
경상남도,창원시,풍호동,낙동강,자은천,남해동부,낙동강남해,양곡천,25430,6.0,0,0,25430,0,0,0,0,6.0,0,0,0,0.0,100.0,100.0,99.7
경상남도,창원시,웅천동,낙동강,동천,남해동부,낙동강남해,양곡천,13274,28.034,0,0,9295,0,0,0,0,0.034,0,3979,0,28.0,70.0,70.0,64.8
경상남도,창원시,웅동1동,낙동강,소사천,남해동부,낙동강남해,양곡천,8490,33.0,0,0,3053,0,0,0,0,10.0,740,4697,0,23.0,36.0,36.0,36.0
경상남도,창원시,웅동2동,낙동강,용재천,남해동부,낙동강남해,양곡천,45812,13.0,0,0,45812,0,0,0,0,13.0,0,0,0,0.0,100.0,100.0,99.9
