시도,행정구역명,총인구(명),총면적,하수도설치율,공공하수처리구역 인구보급률,고도처리인구 보급률,인구밀도
경상남도,욕지면,2026,24.061,46.9,53.4,53.4,84.2026515938656
경상남도,한산면,2010,30.404,36.7,36.7,36.7,66.10972240494672
경상남도,사량면,1434,27.024,74.5,74.5,74.5,53.0639431616341
경상남도,도천동,8697,4.8,86.2,97.1,97.1,1811.875
경상남도,명정동,2704,5.6,0.0,89.0,89.0,482.8571428571429
경상남도,중앙동,3825,0.67,0.0,100.0,100.0,5708.955223880596
경상남도,정량동,9051,1.98,0.0,100.0,100.0,4571.212121212121
경상남도,북신동,10376,1.06,0.0,100.0,100.0,9788.679245283018
경상남도,미수동,11078,2.49,0.0,100.0,100.0,4448.9959839357425
경상남도,봉평동,10138,3.8,0.0,100.0,100.0,2667.8947368421054
경상남도,무전동,13705,1.84,0.0,100.0,100.0,7448.369565217391
경상남도,사천읍,18190,29.74,68.7,98.9,98.9,611.6341627437795
경상남도,정동면,14856,36.64,57.8,89.5,84.5,405.4585152838428
경상남도,사남면,16068,42.64,69.5,96.6,96.6,376.8292682926829
경상남도,용현면,7380,27.87,80.2,97.9,97.9,264.8008611410118
경상남도,축동면,1696,23.29,56.8,89.3,89.3,72.82095319879777
경상남도,곤양면,3350,61.09,10.1,93.7,93.7,54.837125552463576
경상남도,곤명면,2794,69.72,87.1,94.1,94.1,40.074584050487665
경상남도,서포면,3477,48.08,92.9,93.0,93.0,72.31697171381032
경상남도,동서동,6040,9.78,83.8,97.1,94.5,617.5869120654397
경상남도,선구동,5075,3.38,75.1,95.4,95.4,1501.4792899408285
경상남도,동서금동,6461,0.94,67.8,91.5,91.5,6873.404255319149
경상남도,벌룡동,15488,9.71,88.7,98.7,98.7,1595.0566426364571
경상남도,향촌동,6864,12.61,79.6,96.8,80.1,544.3298969072165
경상남도,남양동,4844,23.334,78.3,96.8,67.6,207.5940687408931
경상남도,진영읍,57743,39.743,64.6,99.9,99.1,1452.9099464056562
경상남도,주촌면,21333,31.2,28.8,99.5,98.4,683.75
경상남도,진례면,7901,44.84,56.6,98.3,96.9,176.2042818911686
경상남도,한림면,9222,59.41,90.5,90.5,73.6,155.22639286315436
경상남도,생림면,4458,50.383,97.1,97.1,93.8,88.48222614770854
경상남도,상동면,3957,70.52,93.3,93.3,81.3,56.111741349971645
경상남도,대동면,5349,48.59,89.5,96.4,83.9,110.08437950195513
경상남도,동상동,9890,1.8,99.9,99.9,98.6,5494.444444444444
경상남도,회현동,8906,1.14,99.9,99.9,95.9,7812.280701754386
경상남도,부원동,9900,1.99,93.1,99.9,96.3,4974.874371859297
경상남도,내외동,73304,5.4,100.0,100.0,99.4,13574.814814814814
경상남도,북부동,83640,13.88,93.0,100.0,99.1,6025.9365994236305
경상남도,칠산서부동,9263,19.69,97.6,99.9,98.1,470.4418486541391
경상남도,활천동,38966,5.9,94.8,100.0,98.7,6604.406779661016
경상남도,삼안동,34968,11.28,99.2,100.0,97.8,3100.0
경상남도,불암동,6997,2.59,100.0,100.0,98.2,2701.544401544402
경상남도,장유1동,57016,13.51,48.4,100.0,99.3,4220.281273131014
경상남도,장유2동,37995,19.71,72.5,100.0,98.8,1927.7016742770168
경상남도,장유3동,74276,21.97,64.5,100.0,98.9,3380.791989076013
경상남도,삼랑진읍,4478,74.229,50.8,64.1,0.0,60.32682644249552
경상남도,하남읍,6431,14.93,76.6,87.3,0.0,430.74346952444745
경상남도,부북면,7160,42.828,67.6,81.2,77.3,167.1803493041935
경상남도,상동면,3694,47.782,65.6,94.2,49.9,77.30944707211921
경상남도,산외면,4035,43.278,76.3,84.1,47.9,93.2344378206017
경상남도,산내면,6578,109.222,77.9,92.8,60.9,60.22596180256725
경상남도,단장면,3683,152.682,66.7,77.7,53.7,24.122031411692276
경상남도,상남면,8757,86.971,81.3,81.3,73.6,100.68873532556829
경상남도,초동면,3983,58.141,14.6,14.6,14.6,68.50587365198398
경상남도,무안면,6648,101.524,47.0,57.7,45.9,65.48205350459004
경상남도,청도면,4651,53.107,23.1,76.1,75.5,87.57790875025891
경상남도,내일동,5032,0.193,79.0,97.4,94.2,26072.538860103625
경상남도,내이동,17332,7.296,79.2,100.0,45.4,2375.548245614035
경상남도,삼문동,13526,2.945,76.3,97.0,91.4,4592.869269949067
경상남도,가곡동,5601,2.308,70.8,92.2,81.8,2426.776429809359
경상남도,교동,4718,1.259,74.9,94.8,84.3,3747.4185861795077
경상남도,일운면,8038,30.609,81.9,82.6,82.6,262.60250253193504
경상남도,동부면,2935,53.067,35.5,77.7,77.7,55.307441536171254
경상남도,남부면,1490,31.91,47.7,88.9,88.9,46.69382638671263
경상남도,거제면,7030,34.526,78.7,85.6,85.6,203.614667207322
경상남도,둔덕면,2737,33.77,43.0,57.7,57.7,81.04826769321883
경상남도,사등면,12230,35.436,82.6,85.4,85.4,345.1292470933514
경상남도,연초면,8230,45.232,88.7,89.8,89.8,181.9508312698974
경상남도,하청면,4299,27.794,79.2,87.4,87.4,154.6736705763834
경상남도,장목면,4205,35.015,49.8,79.1,79.1,120.0913894045409
경상남도,장승포동,5433,4.692,95.5,95.5,79.9,1157.928388746803
경상남도,능포동,8720,2.758,98.3,98.3,88.7,3161.711385061639
경상남도,아주동,28943,12.319,80.8,80.8,72.0,2349.460183456449
경상남도,옥포1동,9760,2.37,89.0,89.0,81.2,4118.143459915612
경상남도,옥포2동,27745,8.761,98.4,98.4,89.8,3166.8759274055474
경상남도,장평동,23334,7.07,98.1,98.1,90.9,3300.4243281471004
경상남도,고현동,35031,5.29,97.1,97.1,87.3,6622.117202268431
경상남도,상문동,32922,21.303,95.8,95.8,86.8,1545.416138572032
경상남도,수양동,22729,11.953,82.5,82.5,54.2,1901.5309964025769
경상남도,물금읍,120413,20.186,99.7,99.7,99.7,5965.173882889131
경상남도,동면,46480,56.37,97.9,97.9,97.9,824.5520667021466
경상남도,원동면,3351,148.03,87.7,87.7,87.7,22.63730324934135
경상남도,상북면,12342,67.81,84.4,97.9,97.9,182.00855331072114
경상남도,하북면,7815,68.65,97.0,97.0,97.0,113.83831026948288
경상남도,중앙동,11216,11.91,92.8,92.8,92.8,941.7296389588581
경상남도,양주동,31374,2.596,0.0,100.0,100.0,12085.516178736518
경상남도,삼성동,22173,15.88,0.0,100.0,100.0,1396.2846347607053
경상남도,강서동,9153,29.79,0.0,100.0,100.0,307.2507552870091
경상남도,서창동,28977,22.0,68.9,92.8,92.8,1317.1363636363637
경상남도,소주동,20553,18.411,0.0,100.0,100.0,1116.3434903047091
경상남도,평산동,29864,10.69,0.0,100.0,100.0,2793.638914873714
경상남도,덕계동,18359,13.38,0.0,100.0,100.0,1372.1225710014946
경상남도,의령읍,9350,34.261,75.5,97.9,97.4,272.9050523919325
경상남도,가례면,1868,35.563,85.7,85.7,83.9,52.526502263588554
경상남도,칠곡면,1129,22.354,0.0,72.0,72.0,50.50550237094033
경상남도,대의면,1021,35.869,35.3,35.3,31.9,28.464690958766624
경상남도,화정면,1499,38.311,12.9,26.4,23.7,39.12714364020778
경상남도,용덕면,1451,33.875,6.5,26.9,14.3,42.83394833948339
경상남도,정곡면,1417,40.123,14.9,30.3,28.9,35.316402063654266
경상남도,지정면,1813,46.909,30.1,36.6,35.6,38.64929970794517
경상남도,낙서면,830,23.428,16.3,36.0,32.7,35.42769335837459
경상남도,부림면,2521,47.993,55.1,79.0,75.9,52.52849373867022
경상남도,봉수면,1017,33.116,59.9,73.8,63.3,30.71023070419133
경상남도,궁류면,1273,43.535,61.4,69.4,67.5,29.24084070288274
경상남도,유곡면,1170,47.577,10.0,18.4,18.4,24.591714483889277
경상남도,가야읍,19835,40.418,72.0,89.9,89.1,490.7466970161809
경상남도,칠원읍,17976,30.168,43.0,43.0,43.0,595.8631662688942
경상남도,함안면,2557,80.624,72.7,72.7,72.7,31.715122048025403
경상남도,군북면,6422,34.848,80.1,80.1,80.1,184.2860422405877
경상남도,법수면,2385,47.276,37.7,69.9,69.9,50.44843049327354
경상남도,대산면,4078,36.928,70.4,70.4,70.4,110.43110918544195
경상남도,칠서면,5616,30.68,70.7,84.1,84.1,183.05084745762713
경상남도,칠북면,1473,50.551,10.0,37.6,28.2,29.138889438388954
경상남도,산인면,2981,36.731,41.5,64.7,64.7,81.1576052925322
경상남도,여항면,902,28.388,40.9,42.1,42.1,31.77398900944061
경상남도,창녕읍,16417,61.4,98.8,98.8,98.8,267.3778501628665
경상남도,남지읍,12155,55.3,86.1,87.5,87.5,219.80108499095843
경상남도,고암면,1811,44.5,5.5,30.5,30.5,40.69662921348315
경상남도,성산면,1598,47.1,26.7,26.7,0.0,33.92781316348195
경상남도,대합면,3979,46.5,52.9,52.9,49.6,85.56989247311827
경상남도,이방면,2330,46.4,33.9,60.3,55.8,50.21551724137931
경상남도,유어면,1694,33.3,36.6,47.8,40.6,50.870870870870874
경상남도,대지면,2450,18.0,27.7,64.4,52.7,136.11111111111111
경상남도,계성면,2369,27.9,88.5,88.5,88.5,84.91039426523298
경상남도,영산면,5494,29.4,92.9,92.9,88.5,186.87074829931973
경상남도,장마면,1950,29.669,49.2,64.3,64.3,65.72516768344063
경상남도,도천면,2764,25.5,88.3,88.3,88.3,108.3921568627451
경상남도,길곡면,1585,27.597,68.2,68.2,46.9,57.433779033952966
경상남도,부곡면,3578,40.1,74.9,87.9,72.2,89.22693266832917
경상남도,고성읍,24308,43.249,62.3,93.1,92.8,562.0476774029457
경상남도,삼산면,1752,35.11,15.5,54.5,52.2,49.900313301053835
경상남도,하일면,1822,29.98,81.3,93.9,89.1,60.77384923282188
경상남도,하이면,2632,38.821,59.3,89.9,85.1,67.79835655959404
경상남도,상리면,1633,46.06,12.5,33.6,33.6,35.453755970473296
경상남도,대가면,1665,52.25,10.7,21.9,20.0,31.86602870813397
경상남도,영현면,885,32.17,3.7,20.9,19.1,27.51010258004352
경상남도,영오면,1412,22.769,40.4,80.0,74.0,62.01414203522334
경상남도,개천면,1140,40.45,3.5,17.9,17.5,28.18294190358467
경상남도,구만면,1018,22.23,11.3,43.1,40.0,45.79397210976158
경상남도,회화면,3505,29.67,41.3,69.4,69.0,118.13279406808223
경상남도,마암면,1715,33.7,0.2,6.9,6.3,50.89020771513353
경상남도,동해면,3276,55.004,24.3,45.3,43.0,59.55930477783434
경상남도,거류면,4417,36.56,68.8,75.1,73.7,120.81509846827133
경상남도,남해읍,12642,26.3,92.9,99.1,0.0,480.68441064638785
경상남도,이동면,3818,47.03,94.6,98.0,98.0,81.18222411226876
경상남도,상주면,1702,23.78,88.7,88.7,88.7,71.57275021026072
경상남도,삼동면,3915,51.21,68.4,84.5,84.5,76.44991212653778
경상남도,미조면,2359,15.91,77.5,83.5,83.5,148.27152734129479
경상남도,남면,3345,43.978,55.0,75.8,75.8,76.06075765155305
경상남도,서면,2439,40.98,16.5,39.7,39.7,59.516837481698396
경상남도,고현면,3347,29.313,84.9,91.4,91.4,114.18142121243135
경상남도,설천면,2772,24.92,62.1,85.1,85.1,111.23595505617976
경상남도,창선면,5458,54.36,43.6,64.8,64.8,100.4047093451067
경상남도,하동읍,9514,29.567,98.0,98.0,98.0,321.7776575235905
경상남도,화개면,2898,133.932,91.4,91.4,91.4,21.63784607114058
경상남도,악양면,3409,52.526,59.3,93.0,93.0,64.9011917907322
경상남도,적량면,1865,41.681,72.7,86.8,86.8,44.744607854897914
경상남도,횡천면,1829,34.482,79.3,86.3,86.3,53.04216692767241
경상남도,고전면,2043,36.203,40.6,87.6,87.6,56.43178742093196
경상남도,금남면,3337,43.432,81.1,94.9,94.9,76.83275004604899
경상남도,진교면,5681,50.179,93.1,93.7,93.7,113.21469140477092
경상남도,양보면,1633,34.407,9.4,19.9,19.9,47.46127241549685
경상남도,북천면,1636,32.943,35.6,86.1,86.1,49.66153659351001
경상남도,청암면,1353,75.398,66.3,81.0,81.0,17.94477307090374
경상남도,옥종면,4320,87.824,77.5,96.6,96.6,49.189287666241576
경상남도,금성면,2795,22.727,2.1,19.9,19.9,122.98147577770933
경상남도,산청읍,6870,68.041,84.1,85.6,85.6,100.96853367822342
경상남도,차황면,1414,49.004,16.2,36.6,36.6,28.854787364296794
경상남도,오부면,1065,35.387,75.4,81.2,81.2,30.095797891881197
경상남도,생초면,1993,53.683,61.4,63.3,63.3,37.12534694409776
경상남도,금서면,2869,76.438,65.9,69.8,69.8,37.53368743295219
경상남도,삼장면,1831,103.58,13.5,34.5,34.5,17.677157752461866
경상남도,시천면,4082,129.174,81.7,81.7,81.7,31.600786535990213
경상남도,단성면,5673,106.275,44.3,52.8,52.8,53.380381086803105
경상남도,신안면,5599,72.356,48.0,65.8,65.8,77.3812814417602
경상남도,생비량면,1178,43.758,23.4,45.8,45.8,26.920791626673978
경상남도,신등면,2047,57.016,36.9,47.2,47.2,35.902202890416724
경상남도,함양읍,17984,68.919,94.9,98.2,98.2,260.9440067325411
경상남도,마천면,2028,107.5,54.5,61.7,61.7,18.865116279069767
경상남도,휴천면,1460,62.0,30.3,47.7,47.7,23.548387096774192
경상남도,유림면,1578,29.5,56.7,56.7,56.7,53.49152542372882
경상남도,수동면,2286,49.072,77.0,77.0,77.0,46.58461036843821
경상남도,지곡면,1997,42.0,57.2,60.6,60.6,47.54761904761905
경상남도,안의면,4231,99.601,70.2,76.3,76.3,42.47949317777934
경상남도,서하면,1344,72.0,38.2,38.2,38.2,18.666666666666668
경상남도,서상면,1744,89.702,85.1,85.1,85.1,19.442152906289714
경상남도,백전면,1529,55.9,40.9,52.6,52.6,27.352415026833633
경상남도,병곡면,1265,48.531,85.5,85.5,85.5,26.065813603676002
경상남도,거창읍,40195,56.027,65.3,99.6,99.6,717.4219572706016
경상남도,주상면,1521,50.024,39.3,72.7,72.7,30.405405405405403
경상남도,웅양면,1824,58.51,77.1,94.7,94.7,31.174158263544694
경상남도,고제면,1421,58.462,20.4,31.3,31.3,24.30638705483904
경상남도,북상면,1520,125.309,28.6,62.8,62.8,12.130014603899161
경상남도,위천면,2017,54.432,53.8,88.4,88.4,37.055408583186356
경상남도,마리면,1966,46.598,51.2,84.9,84.9,42.19065195931156
경상남도,남상면,2430,68.508,24.4,60.8,60.8,35.47031003678403
경상남도,남하면,1427,49.793,52.8,91.2,91.2,28.658646797742655
경상남도,신원면,1597,73.764,6.5,17.3,17.3,21.650127433436367
경상남도,가조면,3579,66.162,60.7,91.9,91.9,54.09449532964541
경상남도,가북면,1356,96.368,16.3,33.5,33.5,14.071060933089823
경상남도,합천읍,11429,53.035,93.8,93.8,93.8,215.499198642406
경상남도,봉산면,1395,80.575,35.7,53.4,53.4,17.313062364256904
경상남도,묘산면,1532,50.014,18.5,34.3,34.3,30.631423201503576
경상남도,가야면,3959,104.991,80.5,80.5,80.5,37.70799401853492
경상남도,야로면,2277,47.947,93.7,93.7,93.7,47.48993680522243
경상남도,율곡면,2077,72.384,0.0,7.4,7.4,28.69418656056587
경상남도,초계면,2344,23.03,97.5,97.5,97.5,101.78028658271819
경상남도,쌍책면,1198,39.622,36.1,41.2,41.2,30.23572762606633
경상남도,덕곡면,807,26.621,46.7,46.7,46.7,30.31441343300402
경상남도,청덕면,1540,57.491,25.0,25.0,25.0,26.786801412394983
경상남도,적중면,1305,23.911,95.9,95.9,95.9,54.57739115888085
경상남도,대양면,1733,57.129,80.1,80.1,80.1,30.33485620262914
경상남도,쌍백면,1664,63.301,25.9,30.1,30.1,26.287104469123708
경상남도,삼가면,3125,60.565,79.7,79.7,79.7,51.597457277305374
경상남도,가회면,1700,70.387,21.0,24.3,24.3,24.15218719365792
경상남도,대병면,1875,63.186,45.8,63.2,63.2,29.674294938752254
경상남도,용주면,2113,88.929,87.8,93.6,93.6,23.76052806171215
제주특별자치도,한림읍,24118,91.28,59.8,76.4,0.0,264.21998247151623
제주특별자치도,애월읍,38791,202.37,51.1,64.2,0.0,191.6835499332905
제주특별자치도,구좌읍,16057,186.0,75.2,89.6,0.0,86.32795698924731
제주특별자치도,조천읍,26365,150.67,75.6,91.1,0.0,174.98506670206413
제주특별자치도,한경면,9922,79.12,54.7,67.9,0.0,125.40444893832154
제주특별자치도,추자면,1853,7.32,74.9,97.4,0.0,253.14207650273224
제주특별자치도,우도면,1695,6.18,78.3,97.4,0.0,274.2718446601942
제주특별자치도,일도1동,2389,0.31,100.0,100.0,100.0,7706.451612903226
제주특별자치도,일도2동,32277,2.19,100.0,100.0,100.0,14738.356164383562
제주특별자치도,이도1동,7816,0.69,100.0,100.0,100.0,11327.536231884058
제주특별자치도,이도2동,49927,5.57,99.8,99.8,99.8,8963.554757630161
제주특별자치도,삼도1동,13369,0.87,100.0,100.0,100.0,15366.666666666666
제주특별자치도,삼도2동,8077,0.83,100.0,100.0,100.0,9731.325301204819
제주특별자치도,용담1동,6934,0.68,100.0,100.0,100.0,10197.05882352941
제주특별자치도,용담2동,14338,4.87,100.0,100.0,100.0,2944.147843942505
제주특별자치도,건입동,9104,2.83,97.5,97.5,97.5,3216.9611307420496
제주특별자치도,화북동,24121,8.29,99.9,99.9,99.9,2909.650180940893
제주특별자치도,삼양동,26609,9.53,99.4,99.4,99.4,2792.130115424974
제주특별자치도,봉개동,5373,47.35,90.4,90.4,90.4,113.47412882787751
제주특별자치도,아라동,40329,70.49,95.0,95.0,95.0,572.1237054901405
제주특별자치도,오라동,16217,28.64,89.7,89.7,89.7,566.2360335195531
제주특별자치도,연동,44079,12.32,99.3,99.3,99.3,3577.840909090909
제주특별자치도,노형동,57803,45.21,98.7,98.7,98.7,1278.5445697854457
제주특별자치도,외도동,22750,8.42,92.6,92.6,92.6,2701.9002375296914
제주특별자치도,이호동,4571,2.66,95.3,95.3,95.3,1718.421052631579
제주특별자치도,도두동,3391,4.03,99.0,99.0,99.0,841.439205955335
제주특별자치도,대정읍,24072,78.72,88.0,97.0,90.1,305.7926829268293
제주특별자치도,남원읍,19165,189.018,66.8,73.9,70.3,101.39245997735665
제주특별자치도,성산읍,16789,107.64,79.0,96.5,96.5,155.97361575622446
제주특별자치도,안덕면,12940,105.67,85.1,94.0,81.1,122.45670483580959
제주특별자치도,표선면,12962,135.19,56.6,64.7,52.5,95.8798727716547
제주특별자치도,송산동,4285,4.47,84.1,99.4,99.4,958.6129753914989
제주특별자치도,정방동,2265,0.66,83.8,100.0,100.0,3431.8181818181815
제주특별자치도,중앙동,3273,0.32,77.6,100.0,100.0,10228.125
제주특별자치도,천지동,3595,1.83,84.0,99.2,99.2,1964.48087431694
제주특별자치도,효돈동,5387,6.62,82.0,99.0,99.0,813.7462235649547
제주특별자치도,영천동,5446,46.18,86.4,99.4,99.4,117.92983975747077
제주특별자치도,동홍동,24347,14.3,84.4,99.5,99.5,1702.5874125874125
제주특별자치도,서홍동,11392,13.386,86.0,99.5,99.5,851.0383983266099
제주특별자치도,대륜동,15810,22.24,83.9,99.9,99.9,710.8812949640288
제주특별자치도,대천동,14007,50.9,83.0,99.8,99.8,275.18664047151276
제주특별자치도,중문동,12650,56.69,82.2,99.8,99.8,223.14341153642619
제주특별자치도,예래동,4048,37.72,79.6,99.5,99.5,107.31707317073172
