시도명,시군구명,읍면동명,아동인구수,고령자인구수,총인구,외국인,장애인인구수,행정동코드,아동인구수_pct,고령자인구수_pct,외국인_pct,장애인_pct,사회취약지수
서울특별시,용산구,효창동,958,1621,10144,175,6871,1117058000,9.444006309148264,15.979889589905364,1.7251577287066246,0.261120122096744,22.32534796248033
서울특별시,용산구,용문동,799,2280,10803,169,6871,1117059000,7.396093677682125,21.105248542071646,1.5643802647412757,0.261120122096744,28.894809757766417
서울특별시,용산구,이촌1동,3235,4413,23165,801,6871,1117063000,13.96503345564429,19.05029138786963,3.4578027196201164,0.261120122096744,36.801771804895125
서울특별시,용산구,이촌2동,537,1781,7268,90,6871,1117064000,7.388552559163457,24.50467804072647,1.2383048981838194,0.261120122096744,35.306692283953915
서울특별시,용산구,이태원1동,325,1362,7142,1580,6871,1117065000,4.550546065527864,19.070288434612152,22.122654718566228,0.261120122096744,33.6708629167958
서울특별시,용산구,이태원2동,614,1727,9065,1223,6871,1117066000,6.773303916161059,19.051296194153338,13.491450634307778,0.261120122096744,31.63323935922743
서울특별시,용산구,서빙고동,1232,2234,11813,479,6871,1117069000,10.429188182510792,18.911368830948955,4.054854820959959,0.261120122096744,31.166882098433284
서울특별시,용산구,보광동,365,1699,8168,1172,6871,1117070000,4.468658178256611,20.800685602350637,14.348677766895202,0.261120122096744,31.856948164329403
서울특별시,용산구,청파동,765,3295,19454,915,6871,1117055500,3.9323532435488846,16.937390767965457,4.703402899146705,0.261120122096744,17.1661063584544
서울특별시,용산구,원효로1동,1485,2057,16667,611,6871,1117056000,8.90982180356393,12.341753164936701,3.6659266814663707,0.261120122096744,15.616900682973784
서울특별시,용산구,한강로동,1753,3263,20810,1396,6871,1117062500,8.423834694858241,15.679961556943777,6.708313310908218,0.261120122096744,23.3228804347615
서울특별시,용산구,한남동,1307,2597,14142,1453,6871,1117068500,9.241974261066327,18.363739216518173,10.274360062225993,0.261120122096744,32.21363527381263
서울특별시,성동구,왕십리2동,1419,2828,15908,537,10743,1120052000,8.920040231330148,17.777219009303494,3.3756600452602465,0.408268588514819,26.390848861478112
서울특별시,성동구,마장동,1491,4184,21413,822,10743,1120054000,6.963059823471723,19.539532059963573,3.8387895203848132,0.408268588514819,26.948926833409903
서울특별시,성동구,사근동,482,1553,15889,2413,10743,1120055000,3.033545219963497,9.774057524073259,15.18660708666373,0.408268588514819,8.876582731223168
서울특별시,성동구,행당1동,1215,2314,13546,435,10743,1120056000,8.969437472316551,17.08253358925144,3.2112800826812347,0.408268588514819,25.008083469633835
서울특별시,성동구,행당2동,2226,4165,21678,162,10743,1120057000,10.268474951563796,19.213027032014026,0.747301411569333,0.408268588514819,29.67713717081073
서울특별시,성동구,응봉동,1552,2595,14124,118,10743,1120058000,10.988388558482017,18.372982158028886,0.8354573775134523,0.408268588514819,29.26574880987668
서울특별시,성동구,금호1가동,1464,2851,14010,161,10743,1120059000,10.44967880085653,20.34975017844397,1.149179157744468,0.408268588514819,32.45253990656429
서울특별시,성동구,금호4가동,1511,2662,13540,261,10743,1120062000,11.159527326440177,19.6602658788774,1.9276218611521418,0.408268588514819,32.76789116326565
서울특별시,성동구,성수1가1동,1068,2532,14879,406,10743,1120065000,7.177901740708381,17.017272666173803,2.7286780025539352,0.408268588514819,21.652120176393314
서울특별시,성동구,성수1가2동,842,2080,11689,322,10743,1120066000,7.203353580289161,17.794507656771323,2.75472666609633,0.408268588514819,23.2277882047873
