재난,발생시간,지점정보
호우주의보,2023-01-13 12:00,창원(155)
호우주의보,2023-01-13 12:30,부산(159)
호우주의보,2023-03-23 10:15,울산(152)
호우주의보,2023-03-23 12:30,울산(152)
호우주의보,2023-04-04 18:00,제주(184)
호우주의보,2023-04-04 18:00,수원(119)
호우주의보,2023-04-05 03:00,완도(170)
호우경보,2023-04-05 01:00,제주(184)
호우주의보,2023-04-05 06:00,여수(168)
호우경보,2023-04-05 05:20,제주(184)
호우주의보,2023-04-05 07:00,제주(184)
호우주의보,2023-04-05 09:00,동해(106)
호우주의보,2023-04-05 13:00,완도(170)
호우주의보,2023-04-05 14:00,여수(168)
호우주의보,2023-04-05 16:00,산청(289)
호우주의보,2023-04-05 17:00,남해(295)
호우주의보,2023-04-05 18:00,동해(106)
호우주의보,2023-04-14 11:00,제주(184)
호우주의보,2023-04-14 17:00,제주(184)
호우주의보,2023-05-03 18:20,제주(184)
호우주의보,2023-05-03 21:00,제주(184)
호우주의보,2023-05-03 22:00,흑산도(169)
호우경보,2023-05-04 06:00,제주(184)
호우경보,2023-05-04 08:50,제주(184)
호우주의보,2023-05-04 10:00,완도(170)
호우경보,2023-05-04 09:30,흑산도(169)
호우주의보,2023-05-04 11:00,제주(184)
호우경보,2023-05-04 13:20,제주(184)
호우주의보,2023-05-04 15:00,장흥(260)
호우주의보,2023-05-04 17:00,여수(168)
호우경보,2023-05-04 18:00,군산(140)
호우경보,2023-05-04 20:40,흑산도(169)
호우주의보,2023-05-04 21:00,제주(184)
호우주의보,2023-05-04 23:00,인천(112)
호우주의보,2023-05-05 02:00,창원(155)
호우주의보,2023-05-05 07:30,고창(172)
호우주의보,2023-05-05 08:30,제주(184)
호우주의보,2023-05-05 09:30,진주(192)
호우주의보,2023-05-05 10:00,인천(112)
호우주의보,2023-05-05 13:30,목포(165)
호우경보,2023-05-05 14:30,고흥(262)
호우주의보,2023-05-05 16:00,인천(112)
호우주의보,2023-05-05 17:00,진주(192)
호우주의보,2023-05-05 17:20,고창(172)
호우주의보,2023-05-05 17:30,제주(184)
호우주의보,2023-05-05 18:30,인천(112)
호우주의보,2023-05-05 22:00,울릉도(115)
호우경보,2023-05-05 22:50,남해(295)
호우주의보,2023-05-05 23:00,여수(168)
호우주의보,2023-05-06 01:00,진주(192)
호우주의보,2023-05-06 01:30,울산(152)
호우주의보,2023-05-06 03:00,창원(155)
호우주의보,2023-05-06 05:00,울산(152)
호우주의보,2023-05-18 05:00,제주(184)
호우주의보,2023-05-18 14:20,제주(184)
호우주의보,2023-05-18 18:00,제주(184)
호우주의보,2023-05-28 20:30,보령(235)
호우주의보,2023-05-28 22:30,홍성(177)
호우주의보,2023-05-28 23:00,군산(140)
호우주의보,2023-05-29 02:00,홍성(177)
호우주의보,2023-05-29 03:00,보령(235)
호우주의보,2023-05-29 03:50,전주(146)
호우주의보,2023-05-29 04:40,군산(140)
호우주의보,2023-05-29 06:30,금산(238)
호우주의보,2023-05-29 09:00,군산(140)
호우주의보,2023-05-29 10:00,임실(244)
호우주의보,2023-05-29 12:00,전주(146)
호우주의보,2023-05-29 14:00,임실(244)
호우주의보,2023-05-30 02:00,제주(184)
호우주의보,2023-05-30 02:30,제주(184)
호우주의보,2023-05-30 06:00,제주(184)
호우주의보,2023-06-01 13:45,제주(184)
호우주의보,2023-06-01 14:30,제주(184)
호우주의보,2023-06-01 15:30,거제(294)
호우주의보,2023-06-01 16:30,제주(184)
호우주의보,2023-06-01 23:00,제주(184)
호우주의보,2023-06-09 03:30,춘천(101)
호우주의보,2023-06-10 14:55,철원(95)
호우주의보,2023-06-10 16:30,춘천(101)
호우주의보,2023-06-10 17:10,동두천(98)
호우주의보,2023-06-10 18:10,철원(95)
호우주의보,2023-06-10 18:30,춘천(101)
호우주의보,2023-06-10 19:10,양평(202)
호우주의보,2023-06-10 21:30,부산(159)
호우주의보,2023-06-11 13:50,원주(114)
호우주의보,2023-06-11 15:20,원주(114)
호우주의보,2023-06-12 18:40,대구(143)
호우주의보,2023-06-12 22:30,대구(143)
호우주의보,2023-06-13 14:10,봉화(271)
호우주의보,2023-06-13 16:00,봉화(271)
호우주의보,2023-06-14 15:20,울산(152)
호우주의보,2023-06-14 15:50,상주(137)
호우주의보,2023-06-14 17:00,울릉도(115)
호우주의보,2023-06-14 17:35,상주(137)
호우주의보,2023-06-14 18:00,안동(136)
호우주의보,2023-06-14 18:30,밀양(288)
호우주의보,2023-06-14 18:50,대구(143)
호우주의보,2023-06-14 20:00,울산(152)
호우주의보,2023-06-14 21:00,대구(143)
호우주의보,2023-06-14 21:20,충주(127)
호우주의보,2023-06-14 23:00,안동(136)
호우주의보,2023-06-15 00:00,충주(127)
호우주의보,2023-06-15 02:00,울릉도(115)
호우주의보,2023-06-15 13:50,영월(121)
호우주의보,2023-06-15 15:30,영월(121)
호우주의보,2023-06-25 02:00,제주(184)
호우주의보,2023-06-25 05:00,제주(184)
호우주의보,2023-06-25 09:00,흑산도(169)
호우주의보,2023-06-25 11:30,완도(170)
호우주의보,2023-06-25 16:00,여수(168)
호우주의보,2023-06-25 17:00,통영(162)
호우주의보,2023-06-25 21:00,제주(184)
호우주의보,2023-06-25 23:00,목포(165)
호우주의보,2023-06-25 23:00,제주(184)
호우주의보,2023-06-26 03:00,서산(129)
호우주의보,2023-06-26 04:00,광주(156)
호우주의보,2023-06-26 04:50,남원(247)
호우주의보,2023-06-26 05:00,서산(129)
호우주의보,2023-06-26 06:00,광주(156)
호우주의보,2023-06-26 07:10,순천(174)
호우주의보,2023-06-26 12:40,남원(247)
호우주의보,2023-06-26 13:55,상주(137)
호우주의보,2023-06-26 14:00,남원(247)
호우주의보,2023-06-26 15:15,봉화(271)
호우주의보,2023-06-26 16:30,충주(127)
호우경보,2023-06-26 16:50,충주(127)
호우주의보,2023-06-26 17:10,원주(114)
호우주의보,2023-06-26 18:00,제주(184)
호우경보,2023-06-26 18:40,제천(221)
호우경보,2023-06-26 19:00,원주(114)
호우주의보,2023-06-26 21:00,동해(106)
호우주의보,2023-06-26 21:15,장수(248)
호우주의보,2023-06-26 22:00,제주(184)
호우주의보,2023-06-26 22:50,부산(159)
호우주의보,2023-06-27 02:00,원주(114)
호우주의보,2023-06-27 03:00,영월(121)
호우주의보,2023-06-27 04:00,인천(112)
호우주의보,2023-06-27 05:00,안동(136)
호우주의보,2023-06-27 09:00,제주(184)
호우주의보,2023-06-27 16:00,속초(90)
호우주의보,2023-06-27 17:30,여수(168)
호우주의보,2023-06-27 18:30,남해(295)
호우주의보,2023-06-27 20:00,통영(162)
호우주의보,2023-06-27 20:30,동해(106)
호우경보,2023-06-27 20:50,동해(106)
호우주의보,2023-06-27 21:00,고창(172)
호우주의보,2023-06-27 21:10,광주(156)
호우주의보,2023-06-27 21:20,임실(244)
호우주의보,2023-06-27 22:00,창원(155)
호우주의보,2023-06-27 22:10,산청(289)
호우주의보,2023-06-27 22:40,창원(155)
호우주의보,2023-06-27 23:00,순천(174)
호우경보,2023-06-27 23:45,부산(159)
호우주의보,2023-06-27 23:50,부안(243)
호우경보,2023-06-27 23:55,거제(294)
호우경보,2023-06-28 02:20,군산(140)
호우주의보,2023-06-28 03:00,고흥(262)
호우경보,2023-06-28 03:20,고창(172)
호우주의보,2023-06-28 04:00,창원(155)
호우주의보,2023-06-28 05:00,목포(165)
호우주의보,2023-06-28 05:20,군산(140)
호우주의보,2023-06-28 06:20,전주(146)
호우주의보,2023-06-28 07:00,광주(156)
호우주의보,2023-06-28 09:00,광주(156)
호우주의보,2023-06-28 10:00,군산(140)
호우주의보,2023-06-29 07:30,파주(99)
호우주의보,2023-06-29 09:00,동두천(98)
호우주의보,2023-06-29 10:00,철원(95)
호우주의보,2023-06-29 12:00,이천(203)
호우주의보,2023-06-29 10:40,원주(114)
호우주의보,2023-06-29 11:30,전주(146)
호우주의보,2023-06-29 13:00,춘천(101)
호우주의보,2023-06-29 13:20,청주(131)
호우경보,2023-06-29 14:40,서산(129)
호우주의보,2023-06-29 15:00,임실(244)
호우주의보,2023-06-29 15:50,남원(247)
호우주의보,2023-06-29 16:10,파주(99)
호우주의보,2023-06-29 16:30,춘천(101)
호우주의보,2023-06-29 17:30,봉화(271)
호우주의보,2023-06-29 18:00,동두천(98)
호우주의보,2023-06-29 18:30,춘천(101)
호우주의보,2023-06-29 20:00,철원(95)
호우경보,2023-06-29 20:25,영월(121)
호우주의보,2023-06-29 21:30,광주(156)
호우주의보,2023-06-29 21:10,태백(216)
호우주의보,2023-06-29 22:00,영월(121)
호우주의보,2023-06-29 23:00,봉화(271)
호우주의보,2023-06-30 00:00,청주(131)
호우주의보,2023-06-30 03:00,대전(133)
호우경보,2023-06-30 03:20,흑산도(169)
호우주의보,2023-06-30 03:40,울진(130)
호우주의보,2023-06-30 04:00,통영(162)
호우주의보,2023-06-30 05:20,제주(184)
호우주의보,2023-06-30 06:00,군산(140)
호우주의보,2023-06-30 06:40,제주(184)
호우주의보,2023-06-30 07:00,전주(146)
호우주의보,2023-06-30 07:30,광주(156)
호우주의보,2023-06-30 07:40,제주(184)
호우경보,2023-06-30 08:40,제주(184)
호우주의보,2023-06-30 09:00,동해(106)
호우주의보,2023-06-30 16:00,동해(106)
호우주의보,2023-06-30 18:00,울진(130)
호우주의보,2023-07-02 22:30,흑산도(169)
호우주의보,2023-07-02 23:30,제주(184)
호우주의보,2023-07-03 01:30,제주(184)
호우주의보,2023-07-03 01:30,장흥(260)
호우주의보,2023-07-03 02:00,여수(168)
호우주의보,2023-07-03 02:50,제주(184)
호우주의보,2023-07-03 05:00,흑산도(169)
호우주의보,2023-07-03 07:00,여수(168)
호우주의보,2023-07-03 09:00,완도(170)
호우주의보,2023-07-03 11:30,제주(184)
호우주의보,2023-07-04 11:45,보령(235)
호우주의보,2023-07-04 12:20,군산(140)
호우주의보,2023-07-04 13:00,인천(112)
호우주의보,2023-07-04 13:30,인천(112)
호우주의보,2023-07-04 14:55,군산(140)
호우주의보,2023-07-04 17:00,동두천(98)
호우주의보,2023-07-04 17:00,철원(95)
호우주의보,2023-07-04 18:10,대전(133)
호우주의보,2023-07-04 18:30,보은(226)
호우주의보,2023-07-04 19:30,영월(121)
호우경보,2023-07-04 20:10,대전(133)
호우주의보,2023-07-04 20:30,청주(131)
호우주의보,2023-07-04 21:30,안동(136)
호우주의보,2023-07-05 01:00,동해(106)
호우주의보,2023-07-05 01:30,파주(99)
호우주의보,2023-07-05 02:00,서울(108)
호우주의보,2023-07-05 02:15,울진(130)
호우주의보,2023-07-05 02:30,동두천(98)
호우주의보,2023-07-05 03:00,철원(95)
호우주의보,2023-07-05 03:10,울릉도(115)
호우주의보,2023-07-05 03:30,춘천(101)
호우주의보,2023-07-05 04:00,원주(114)
호우주의보,2023-07-05 04:30,목포(165)
호우주의보,2023-07-05 05:00,영월(121)
호우주의보,2023-07-05 05:30,장수(248)
호우주의보,2023-07-05 05:50,안동(136)
호우주의보,2023-07-05 06:30,울진(130)
호우주의보,2023-07-05 08:30,인천(112)
호우주의보,2023-07-07 03:00,제주(184)
호우주의보,2023-07-07 06:30,흑산도(169)
호우주의보,2023-07-07 09:00,목포(165)
호우주의보,2023-07-07 09:00,제주(184)
호우주의보,2023-07-07 10:00,파주(99)
호우주의보,2023-07-07 11:30,부안(243)
호우주의보,2023-07-07 12:40,군산(140)
호우주의보,2023-07-07 13:50,순천(174)
호우주의보,2023-07-07 13:55,장수(248)
호우주의보,2023-07-07 14:05,창원(155)
호우주의보,2023-07-07 14:40,상주(137)
호우주의보,2023-07-07 14:50,대전(133)
호우주의보,2023-07-07 15:00,광주(156)
호우주의보,2023-07-07 15:10,안동(136)
호우주의보,2023-07-07 15:20,여수(168)
호우주의보,2023-07-07 15:50,영주(272)
호우주의보,2023-07-07 16:00,강릉(105)
호우주의보,2023-07-07 16:20,여수(168)
호우주의보,2023-07-07 16:25,밀양(288)
호우경보,2023-07-07 16:40,상주(137)
호우주의보,2023-07-07 17:00,거창(284)
호우주의보,2023-07-07 17:30,대구(143)
호우주의보,2023-07-07 18:00,통영(162)
호우주의보,2023-07-07 18:10,대전(133)
호우주의보,2023-07-07 20:00,상주(137)
호우주의보,2023-07-07 21:00,안동(136)
호우주의보,2023-07-08 04:10,제주(184)
호우주의보,2023-07-08 05:10,제주(184)
호우주의보,2023-07-08 15:30,제주(184)
호우주의보,2023-07-09 08:00,철원(95)
호우주의보,2023-07-09 10:30,춘천(101)
호우주의보,2023-07-09 11:00,서울(108)
호우주의보,2023-07-09 11:50,서울(108)
호우주의보,2023-07-09 12:00,철원(95)
호우주의보,2023-07-09 13:30,철원(95)
호우주의보,2023-07-09 14:00,동두천(98)
호우주의보,2023-07-09 15:00,서울(108)
호우주의보,2023-07-09 16:00,춘천(101)
호우주의보,2023-07-09 16:10,충주(127)
호우주의보,2023-07-09 17:00,영월(121)
호우주의보,2023-07-09 18:00,봉화(271)
호우주의보,2023-07-09 18:50,상주(137)
호우주의보,2023-07-09 19:40,안동(136)
호우주의보,2023-07-10 03:50,흑산도(169)
호우주의보,2023-07-10 04:10,세종(예)(239)
호우주의보,2023-07-10 04:20,청주(131)
호우주의보,2023-07-10 05:20,원주(114)
호우경보,2023-07-10 05:30,세종(예)(239)
호우주의보,2023-07-10 05:50,상주(137)
호우주의보,2023-07-10 06:00,영월(121)
호우주의보,2023-07-10 06:20,양평(202)
호우주의보,2023-07-10 06:30,광주(156)
호우주의보,2023-07-10 07:30,충주(127)
호우주의보,2023-07-10 08:20,양평(202)
호우주의보,2023-07-10 09:10,원주(114)
호우주의보,2023-07-10 10:00,원주(114)
호우주의보,2023-07-10 11:00,영월(121)
호우주의보,2023-07-10 12:00,봉화(271)
호우주의보,2023-07-11 05:30,흑산도(169)
호우주의보,2023-07-11 07:30,흑산도(169)
호우주의보,2023-07-11 08:20,수원(119)
호우주의보,2023-07-11 08:30,이천(203)
호우주의보,2023-07-11 08:50,서울(108)
호우주의보,2023-07-11 09:00,동해(106)
호우주의보,2023-07-11 09:10,원주(114)
호우경보,2023-07-11 09:20,이천(203)
호우경보,2023-07-11 09:30,원주(114)
호우주의보,2023-07-11 09:40,영월(121)
호우주의보,2023-07-11 12:00,보령(235)
호우주의보,2023-07-11 10:20,인천(112)
호우주의보,2023-07-11 10:30,서울(108)
호우주의보,2023-07-11 11:30,파주(99)
호우주의보,2023-07-11 12:00,서울(108)
호우주의보,2023-07-11 13:00,울릉도(115)
호우주의보,2023-07-11 13:10,상주(137)
호우주의보,2023-07-11 13:20,진주(192)
호우주의보,2023-07-11 13:40,대구(143)
호우주의보,2023-07-11 13:50,안동(136)
호우주의보,2023-07-11 14:00,인천(112)
호우주의보,2023-07-11 14:20,서울(108)
호우주의보,2023-07-11 14:30,영덕(277)
호우주의보,2023-07-11 14:50,인천(112)
호우경보,2023-07-11 15:00,서울(108)
호우주의보,2023-07-11 15:20,서울(108)
호우주의보,2023-07-11 15:30,철원(95)
호우경보,2023-07-11 15:40,부산(159)
호우경보,2023-07-11 15:50,광주(156)
호우주의보,2023-07-11 16:10,고창(172)
호우주의보,2023-07-11 16:40,군산(140)
호우주의보,2023-07-11 17:00,동해(106)
호우주의보,2023-07-11 17:30,대전(133)
호우주의보,2023-07-11 18:00,동두천(98)
호우주의보,2023-07-11 18:20,충주(127)
호우주의보,2023-07-11 20:00,철원(95)
호우주의보,2023-07-11 21:00,포항(138)
호우주의보,2023-07-11 22:00,원주(114)
호우주의보,2023-07-11 23:30,안동(136)
호우주의보,2023-07-12 01:10,순천(174)
호우주의보,2023-07-12 02:00,창원(155)
호우주의보,2023-07-12 02:10,여수(168)
호우주의보,2023-07-12 02:20,완도(170)
호우경보,2023-07-12 03:00,여수(168)
호우경보,2023-07-12 03:50,순천(174)
호우주의보,2023-07-12 04:20,해남(261)
호우경보,2023-07-12 06:25,남해(295)
호우주의보,2023-07-12 06:50,통영(162)
호우주의보,2023-07-12 07:30,완도(170)
호우주의보,2023-07-12 08:10,상주(137)
호우주의보,2023-07-12 09:00,동해(106)
호우주의보,2023-07-12 10:00,상주(137)
호우주의보,2023-07-12 11:00,부산(159)
호우주의보,2023-07-13 05:20,군산(140)
호우주의보,2023-07-13 06:10,보령(235)
호우주의보,2023-07-13 08:20,인천(112)
호우주의보,2023-07-13 09:00,인천(112)
호우주의보,2023-07-13 09:30,동두천(98)
호우주의보,2023-07-13 10:00,청주(131)
호우주의보,2023-07-13 11:00,철원(95)
호우주의보,2023-07-13 12:00,안동(136)
호우주의보,2023-07-13 12:30,부산(159)
호우주의보,2023-07-13 13:30,대전(133)
호우주의보,2023-07-13 14:30,안동(136)
호우경보,2023-07-13 21:00,서울(108)
호우주의보,2023-07-13 19:30,대전(133)
호우주의보,2023-07-13 21:00,인천(112)
호우주의보,2023-07-13 22:00,울진(130)
호우주의보,2023-07-13 23:00,전주(146)
호우주의보,2023-07-14 03:00,울산(152)
호우주의보,2023-07-14 02:00,대전(133)
호우주의보,2023-07-14 03:00,속초(90)
호우경보,2023-07-14 04:00,청주(131)
호우주의보,2023-07-14 05:00,서울(108)
호우주의보,2023-07-14 06:00,동해(106)
호우주의보,2023-07-14 06:30,철원(95)
호우주의보,2023-07-14 09:00,원주(114)
호우주의보,2023-07-14 10:10,울릉도(115)
호우주의보,2023-07-14 11:00,동해(106)
호우주의보,2023-07-14 12:00,서산(129)
호우주의보,2023-07-14 12:10,청주(131)
호우경보,2023-07-14 12:30,상주(137)
호우주의보,2023-07-14 13:00,울릉도(115)
호우주의보,2023-07-14 14:30,충주(127)
호우주의보,2023-07-14 15:00,영월(121)
호우주의보,2023-07-14 16:00,속초(90)
호우주의보,2023-07-14 16:20,고창(172)
호우주의보,2023-07-14 16:40,원주(114)
호우경보,2023-07-14 17:00,울릉도(115)
호우주의보,2023-07-14 18:40,임실(244)
호우주의보,2023-07-14 19:10,거창(284)
호우경보,2023-07-14 19:45,원주(114)
호우경보,2023-07-14 20:10,고창(172)
호우경보,2023-07-14 21:00,영월(121)
호우주의보,2023-07-14 22:15,원주(114)
호우경보,2023-07-15 00:00,양평(202)
호우주의보,2023-07-15 06:15,울릉도(115)
호우주의보,2023-07-15 09:00,광주(156)
호우주의보,2023-07-15 11:00,철원(95)
호우주의보,2023-07-15 13:00,원주(114)
호우주의보,2023-07-15 16:30,대구(143)
호우주의보,2023-07-15 17:00,장흥(260)
호우경보,2023-07-15 17:10,광주(156)
호우주의보,2023-07-15 17:40,순천(174)
호우주의보,2023-07-15 18:00,철원(95)
호우주의보,2023-07-15 18:40,여수(168)
호우경보,2023-07-15 19:00,거창(284)
호우주의보,2023-07-15 19:30,포항(138)
호우주의보,2023-07-15 20:00,제주(184)
호우경보,2023-07-15 20:30,대구(143)
호우경보,2023-07-15 21:10,영천(281)
호우경보,2023-07-15 21:50,포항(138)
호우주의보,2023-07-16 02:00,동해(106)
호우주의보,2023-07-16 01:40,제주(184)
호우주의보,2023-07-16 01:50,제주(184)
호우경보,2023-07-16 02:30,흑산도(169)
호우경보,2023-07-16 03:20,제주(184)
호우주의보,2023-07-16 12:40,제주(184)
호우주의보,2023-07-16 20:00,울릉도(115)
호우주의보,2023-07-17 18:10,제주(184)
호우주의보,2023-07-17 19:30,울진(130)
호우주의보,2023-07-17 20:30,원주(114)
호우주의보,2023-07-17 22:50,광주(156)
호우주의보,2023-07-17 23:20,홍천(212)
호우경보,2023-07-18 10:30,수원(119)
호우주의보,2023-07-18 12:00,수원(119)
호우경보,2023-07-18 15:30,울진(130)
호우주의보,2023-07-18 16:00,수원(119)
호우주의보,2023-07-18 17:00,목포(165)
호우주의보,2023-07-18 18:00,원주(114)
호우주의보,2023-07-18 19:30,영월(121)
호우주의보,2023-07-18 21:00,제주(184)
호우경보,2023-07-18 22:00,상주(137)
호우경보,2023-07-18 23:00,안동(136)
호우경보,2023-07-19 00:00,울진(130)
호우경보,2023-07-19 03:50,울릉도(115)
호우경보,2023-07-19 04:40,울릉도(115)
호우주의보,2023-07-21 16:10,안동(136)
호우주의보,2023-07-21 17:10,안동(136)
호우주의보,2023-07-21 18:00,홍천(212)
호우주의보,2023-07-21 20:40,홍천(212)
호우경보,2023-07-22 01:30,제주(184)
호우주의보,2023-07-22 02:00,흑산도(169)
호우주의보,2023-07-22 02:10,제주(184)
호우주의보,2023-07-22 02:40,제주(184)
호우주의보,2023-07-22 04:00,완도(170)
호우주의보,2023-07-22 05:00,장흥(260)
호우주의보,2023-07-22 05:30,여수(168)
호우주의보,2023-07-22 06:30,제주(184)
호우주의보,2023-07-22 07:10,제주(184)
호우주의보,2023-07-22 08:30,목포(165)
호우주의보,2023-07-22 10:00,전주(146)
호우주의보,2023-07-22 12:00,여수(168)
호우주의보,2023-07-22 14:00,인천(112)
호우주의보,2023-07-22 16:20,고창(172)
호우주의보,2023-07-22 16:40,군산(140)
호우주의보,2023-07-22 18:40,인천(112)
호우주의보,2023-07-22 22:20,군산(140)
호우주의보,2023-07-22 23:30,동두천(98)
호우주의보,2023-07-23 06:00,철원(95)
호우주의보,2023-07-23 07:20,인천(112)
호우주의보,2023-07-23 08:10,목포(165)
호우주의보,2023-07-23 09:30,대전(133)
호우주의보,2023-07-23 09:30,청주(131)
호우주의보,2023-07-23 10:00,인천(112)
호우경보,2023-07-23 11:00,고창(172)
호우주의보,2023-07-23 11:30,흑산도(169)
호우주의보,2023-07-23 12:40,인천(112)
호우주의보,2023-07-23 13:10,해남(261)
호우주의보,2023-07-23 14:10,고흥(262)
호우주의보,2023-07-23 15:00,철원(95)
호우주의보,2023-07-23 20:00,광주(156)
호우주의보,2023-07-23 22:00,충주(127)
호우주의보,2023-07-23 22:50,장흥(260)
호우경보,2023-07-23 23:10,해남(261)
호우경보,2023-07-23 23:20,광주(156)
호우주의보,2023-07-24 00:00,상주(137)
호우주의보,2023-07-24 01:40,정읍(245)
호우주의보,2023-07-24 02:00,수원(119)
호우주의보,2023-07-24 04:00,충주(127)
호우주의보,2023-07-24 10:00,속초(90)
호우주의보,2023-07-24 10:30,제주(184)
호우주의보,2023-07-24 12:00,통영(162)
호우주의보,2023-07-24 12:20,진주(192)
호우주의보,2023-07-24 14:00,창원(155)
호우주의보,2023-07-24 14:20,밀양(288)
호우주의보,2023-07-24 14:50,울산(152)
호우주의보,2023-07-24 16:00,여수(168)
호우주의보,2023-07-24 17:30,울산(152)
호우주의보,2023-07-25 05:40,흑산도(169)
호우주의보,2023-07-25 05:50,고창(172)
호우주의보,2023-07-25 06:25,정읍(245)
호우주의보,2023-07-25 06:35,제주(184)
호우주의보,2023-07-25 07:10,전주(146)
호우경보,2023-07-25 07:20,흑산도(169)
호우주의보,2023-07-25 08:20,파주(99)
호우주의보,2023-07-25 08:50,파주(99)
호우주의보,2023-07-25 10:10,철원(95)
호우주의보,2023-07-25 11:00,철원(95)
호우주의보,2023-07-25 12:45,안동(136)
호우주의보,2023-07-25 13:00,철원(95)
호우주의보,2023-07-25 13:50,상주(137)
호우주의보,2023-07-25 14:00,영월(121)
호우주의보,2023-07-25 14:05,구미(279)
호우주의보,2023-07-25 15:10,거창(284)
호우주의보,2023-07-25 16:00,영월(121)
호우주의보,2023-07-25 17:00,거창(284)
호우주의보,2023-07-25 18:20,세종(예)(239)
호우주의보,2023-07-25 18:30,구미(279)
호우주의보,2023-07-25 20:50,안동(136)
호우주의보,2023-07-25 23:40,파주(99)
호우주의보,2023-07-26 01:00,철원(95)
호우경보,2023-07-26 02:50,파주(99)
호우주의보,2023-07-26 05:40,순천(174)
호우주의보,2023-07-26 06:20,인천(112)
호우주의보,2023-07-26 06:50,남해(295)
호우주의보,2023-07-26 10:00,인천(112)
호우주의보,2023-07-26 11:00,남해(295)
호우경보,2023-07-26 11:35,철원(95)
호우주의보,2023-07-26 12:00,제주(184)
호우주의보,2023-07-26 13:20,광주(156)
호우주의보,2023-07-26 13:40,봉화(271)
호우주의보,2023-07-26 14:00,철원(95)
호우주의보,2023-07-26 14:20,원주(114)
호우주의보,2023-07-26 14:40,문경(273)
호우경보,2023-07-26 15:00,서산(129)
호우주의보,2023-07-26 15:20,원주(114)
호우주의보,2023-07-26 15:40,영월(121)
호우주의보,2023-07-26 16:20,충주(127)
호우주의보,2023-07-26 17:00,상주(137)
호우주의보,2023-07-26 17:20,거창(284)
호우주의보,2023-07-26 17:40,홍천(212)
호우주의보,2023-07-26 18:20,안동(136)
호우주의보,2023-07-26 18:30,원주(114)
호우주의보,2023-07-26 19:00,합천(285)
호우주의보,2023-07-26 19:30,대구(143)
호우주의보,2023-07-26 19:50,서울(108)
호우주의보,2023-07-26 20:10,서울(108)
호우주의보,2023-07-26 20:20,보령(235)
호우주의보,2023-07-26 21:00,청주(131)
호우주의보,2023-07-26 21:30,서울(108)
호우주의보,2023-07-26 23:00,보령(235)
호우주의보,2023-07-27 01:50,제주(184)
호우주의보,2023-07-27 03:30,제주(184)
호우주의보,2023-07-27 20:25,제천(221)
호우주의보,2023-07-27 22:00,제천(221)
호우주의보,2023-07-28 13:20,제주(184)
호우주의보,2023-07-28 14:00,제주(184)
호우주의보,2023-07-28 16:00,인천(112)
호우주의보,2023-07-30 15:50,수원(119)
호우주의보,2023-07-30 16:00,대전(133)
호우주의보,2023-07-30 17:30,서울(108)
호우주의보,2023-07-30 17:45,전주(146)
호우주의보,2023-07-30 18:00,수원(119)
호우주의보,2023-07-30 18:10,서울(108)
호우주의보,2023-07-30 18:20,대전(133)
호우주의보,2023-07-30 18:25,서울(108)
호우주의보,2023-07-30 18:40,고창(172)
호우경보,2023-07-30 18:50,서울(108)
호우주의보,2023-07-30 19:30,파주(99)
호우주의보,2023-07-30 20:00,서울(108)
호우주의보,2023-07-30 21:00,파주(99)
호우주의보,2023-07-31 02:00,광주(156)
호우주의보,2023-07-31 03:20,이천(203)
호우주의보,2023-07-31 04:00,광주(156)
호우주의보,2023-07-31 13:00,봉화(271)
호우주의보,2023-07-31 15:40,봉화(271)
호우주의보,2023-07-31 18:45,이천(203)
호우경보,2023-07-31 19:30,이천(203)
호우경보,2023-07-31 20:30,이천(203)
호우주의보,2023-08-02 20:00,남원(247)
호우주의보,2023-08-02 22:00,남원(247)
호우주의보,2023-08-06 14:10,부산(159)
호우주의보,2023-08-06 14:30,부산(159)
호우주의보,2023-08-06 15:10,부산(159)
호우주의보,2023-08-06 15:55,서울(108)
호우주의보,2023-08-06 17:00,서울(108)
호우주의보,2023-08-06 19:20,속초(90)
호우주의보,2023-08-06 20:00,문경(273)
호우경보,2023-08-06 20:50,속초(90)
호우주의보,2023-08-06 21:10,대전(133)
호우주의보,2023-08-06 21:30,문경(273)
호우주의보,2023-08-06 23:00,대전(133)
호우주의보,2023-08-07 06:50,속초(90)
호우주의보,2023-08-07 10:00,속초(90)
호우주의보,2023-08-07 13:30,해남(261)
호우주의보,2023-08-07 15:00,임실(244)
호우주의보,2023-08-07 15:20,문경(273)
호우주의보,2023-08-07 15:30,광주(156)
호우주의보,2023-08-07 16:20,정읍(245)
호우주의보,2023-08-07 16:30,해남(261)
호우주의보,2023-08-07 17:00,임실(244)
호우주의보,2023-08-07 17:30,정읍(245)
호우주의보,2023-08-07 18:00,광주(156)
호우주의보,2023-08-07 18:50,인천(112)
호우경보,2023-08-07 19:10,인천(112)
호우주의보,2023-08-07 20:30,동해(106)
호우경보,2023-08-07 21:15,인천(112)
호우주의보,2023-08-09 09:00,제주(184)
호우주의보,2023-08-09 14:00,포항(138)
호우주의보,2023-08-09 15:30,속초(90)
호우주의보,2023-08-09 17:00,울진(130)
호우경보,2023-08-09 21:30,강릉(105)
호우경보,2023-08-09 23:30,속초(90)
호우주의보,2023-08-14 21:10,광주(156)
호우주의보,2023-08-14 22:20,광주(156)
호우주의보,2023-08-15 16:15,순천(174)
호우주의보,2023-08-15 19:00,순천(174)
